enrollment_id,user_id,course_id,enrollment_date,progress_pct,last_activity_date,completion_status,final_score,ai_risk_of_dropout,recommended_next_action,learning_streak_days
ENR0036792,USR018949,CRS011939,2025-12-29,100,2026-03-26,Completed,89,0.263,Schedule mentor call,180
ENR0036793,USR046928,CRS008789,2025-05-29,60,2026-04-22,In Progress,59,0.834,Schedule mentor call,13
ENR0036794,USR049188,CRS026453,2025-10-01,90,2026-03-25,In Progress,54,0.052,Revise weak concepts,67
ENR0036795,USR007111,CRS049504,2025-11-30,99,2026-04-12,Completed,15,0.155,Attempt assessment,19
ENR0036796,USR044530,CRS030911,2025-06-10,0,2026-04-04,Not Started,58,0.908,Attempt assessment,101
ENR0036797,USR027788,CRS025121,2026-01-11,11,2026-04-12,In Progress,5,0.887,Take mock interview,163
ENR0036798,USR009533,CRS042875,2025-11-30,69,2026-04-28,In Progress,13,0.805,Revise weak concepts,71
ENR0036799,USR045507,CRS042118,2025-11-17,63,2026-04-16,In Progress,59,0.567,Join forum discussion,108
ENR0036800,USR048630,CRS039379,2025-09-28,14,2026-05-01,In Progress,23,0.367,Take mock interview,150
ENR0036801,USR038145,CRS037547,2026-02-19,31,2026-03-30,In Progress,63,0.672,Continue next lesson,114
ENR0036802,USR022513,CRS042190,2025-10-14,74,2026-03-29,In Progress,56,0.634,Join forum discussion,34
ENR0036803,USR026915,CRS028352,2025-06-16,99,2026-05-06,Completed,30,0.819,Schedule mentor call,68
ENR0036804,USR009348,CRS032678,2025-10-10,99,2026-05-10,Completed,98,0.128,Join forum discussion,165
ENR0036805,USR001607,CRS044200,2025-10-25,68,2026-04-18,In Progress,47,0.292,Revise weak concepts,162
ENR0036806,USR043074,CRS040709,2026-03-24,70,2026-05-03,In Progress,83,0.776,Revise weak concepts,154
ENR0036807,USR026292,CRS048261,2025-06-24,15,2026-04-26,In Progress,20,0.177,Schedule mentor call,34
ENR0036808,USR033777,CRS006760,2025-07-05,76,2026-04-02,In Progress,75,0.149,Join forum discussion,81
ENR0036809,USR011654,CRS042531,2025-11-28,55,2026-04-29,In Progress,58,0.22,Continue next lesson,28
ENR0036810,USR014806,CRS001259,2026-02-20,29,2026-04-25,In Progress,87,0.191,Continue next lesson,68
ENR0036811,USR033540,CRS042374,2026-01-19,33,2026-04-09,In Progress,88,0.311,Revise weak concepts,122
ENR0036812,USR036197,CRS024460,2026-02-03,39,2026-04-26,In Progress,67,0.018,Take mock interview,42
ENR0036813,USR047825,CRS025523,2026-02-12,91,2026-03-15,In Progress,96,0.833,Schedule mentor call,97
ENR0036814,USR047735,CRS048318,2025-09-19,91,2026-04-01,In Progress,49,0.453,Schedule mentor call,104
ENR0036815,USR033413,CRS029452,2025-12-06,23,2026-05-05,In Progress,77,0.4,Continue next lesson,54
ENR0036816,USR000288,CRS000810,2026-04-12,60,2026-04-03,In Progress,68,0.696,Take mock interview,20
ENR0036817,USR026601,CRS029010,2025-06-14,66,2026-04-29,In Progress,76,0.674,Continue next lesson,176
ENR0036818,USR039290,CRS012170,2025-10-30,93,2026-04-01,In Progress,26,0.349,Join forum discussion,122
ENR0036819,USR034003,CRS015993,2025-05-19,92,2026-04-29,In Progress,76,0.371,Continue next lesson,72
ENR0036820,USR005080,CRS032945,2026-01-26,23,2026-05-01,In Progress,76,0.085,Schedule mentor call,60
ENR0036821,USR035068,CRS028747,2026-02-04,77,2026-05-12,In Progress,26,0.535,Take mock interview,73
ENR0036822,USR002045,CRS012716,2025-06-27,84,2026-03-21,In Progress,20,0.707,Take mock interview,47
ENR0036823,USR005933,CRS012233,2026-04-25,99,2026-04-12,Completed,96,0.447,Revise weak concepts,28
ENR0036824,USR028293,CRS041779,2026-04-04,48,2026-05-09,In Progress,73,0.208,Continue next lesson,62
ENR0036825,USR046892,CRS046727,2025-08-14,35,2026-03-24,In Progress,43,0.356,Continue next lesson,152
ENR0036826,USR037964,CRS024678,2025-05-26,56,2026-04-13,In Progress,77,0.861,Attempt assessment,85
ENR0036827,USR012422,CRS032287,2026-05-08,77,2026-04-22,In Progress,45,0.619,Take mock interview,172
ENR0036828,USR017959,CRS022287,2025-12-30,41,2026-04-03,In Progress,36,0.757,Join forum discussion,105
ENR0036829,USR039367,CRS004964,2025-08-19,10,2026-04-06,In Progress,29,0.215,Join forum discussion,140
ENR0036830,USR017361,CRS014335,2025-12-16,2,2026-05-12,In Progress,17,0.302,Attempt assessment,69
ENR0036831,USR043970,CRS032159,2025-06-27,83,2026-05-12,In Progress,100,0.798,Continue next lesson,112
ENR0036832,USR007408,CRS048683,2025-12-07,41,2026-05-12,In Progress,62,0.884,Revise weak concepts,136
ENR0036833,USR031521,CRS014172,2025-10-17,40,2026-05-11,In Progress,49,0.902,Schedule mentor call,47
ENR0036834,USR007374,CRS010218,2026-05-09,65,2026-03-23,In Progress,38,0.484,Join forum discussion,173
ENR0036835,USR042301,CRS025581,2026-01-14,87,2026-04-05,In Progress,42,0.565,Revise weak concepts,94
ENR0036836,USR020217,CRS007439,2026-04-15,11,2026-03-14,In Progress,38,0.942,Join forum discussion,160
ENR0036837,USR004346,CRS033023,2025-11-09,60,2026-04-21,In Progress,71,0.087,Join forum discussion,80
ENR0036838,USR002148,CRS027153,2025-11-08,56,2026-04-19,In Progress,90,0.388,Take mock interview,82
ENR0036839,USR017941,CRS026895,2025-07-10,44,2026-04-12,In Progress,24,0.477,Continue next lesson,133
ENR0036840,USR034489,CRS004989,2025-07-10,81,2026-04-27,In Progress,60,0.688,Schedule mentor call,154
ENR0036841,USR028217,CRS043819,2025-08-22,97,2026-04-17,Completed,35,0.327,Take mock interview,4
ENR0036842,USR044314,CRS042179,2025-09-25,76,2026-04-29,In Progress,7,0.627,Take mock interview,54
ENR0036843,USR004194,CRS030089,2025-05-23,6,2026-05-04,In Progress,31,0.679,Attempt assessment,6
ENR0036844,USR044495,CRS016502,2025-09-14,61,2026-05-05,In Progress,90,0.443,Revise weak concepts,13
ENR0036845,USR024935,CRS046467,2025-05-22,87,2026-03-25,In Progress,93,0.301,Continue next lesson,139
ENR0036846,USR010874,CRS035315,2025-10-02,16,2026-03-16,In Progress,13,0.674,Schedule mentor call,31
ENR0036847,USR003237,CRS008308,2025-12-06,65,2026-04-27,In Progress,57,0.675,Continue next lesson,34
ENR0036848,USR012035,CRS036007,2026-03-31,93,2026-04-05,In Progress,3,0.339,Take mock interview,154
ENR0036849,USR000446,CRS043302,2026-02-11,17,2026-05-02,In Progress,37,0.803,Join forum discussion,124
ENR0036850,USR040359,CRS037899,2025-12-16,73,2026-03-28,In Progress,0,0.543,Continue next lesson,89
ENR0036851,USR026260,CRS020465,2026-04-04,45,2026-04-15,In Progress,23,0.885,Revise weak concepts,121
ENR0036852,USR004327,CRS009223,2025-06-01,42,2026-03-15,In Progress,55,0.47,Revise weak concepts,90
ENR0036853,USR028541,CRS009504,2026-01-01,17,2026-04-05,In Progress,2,0.132,Attempt assessment,172
ENR0036854,USR009554,CRS015028,2026-04-27,23,2026-03-27,In Progress,0,0.754,Revise weak concepts,113
ENR0036855,USR004048,CRS011689,2025-09-26,100,2026-04-14,Completed,77,0.379,Schedule mentor call,104
ENR0036856,USR031277,CRS019617,2026-03-13,12,2026-04-16,In Progress,9,0.511,Schedule mentor call,169
ENR0036857,USR039694,CRS013439,2025-12-31,98,2026-03-14,Completed,49,0.57,Take mock interview,17
ENR0036858,USR043241,CRS040724,2025-08-20,26,2026-05-05,In Progress,60,0.597,Attempt assessment,31
ENR0036859,USR021580,CRS031203,2026-05-10,29,2026-03-24,In Progress,28,0.149,Revise weak concepts,106
ENR0036860,USR025640,CRS046412,2026-02-24,38,2026-04-06,In Progress,32,0.714,Attempt assessment,62
ENR0036861,USR014857,CRS016925,2025-11-11,80,2026-05-05,In Progress,50,0.181,Continue next lesson,37
ENR0036862,USR045460,CRS038537,2025-06-22,61,2026-05-10,In Progress,61,0.936,Schedule mentor call,103
ENR0036863,USR032997,CRS046317,2025-06-21,44,2026-04-01,In Progress,4,0.115,Continue next lesson,107
ENR0036864,USR046326,CRS001060,2026-01-24,58,2026-03-31,In Progress,22,0.353,Join forum discussion,157
ENR0036865,USR010876,CRS025072,2026-02-20,67,2026-05-02,In Progress,71,0.683,Revise weak concepts,14
ENR0036866,USR000218,CRS044126,2025-07-16,51,2026-05-13,In Progress,5,0.135,Continue next lesson,21
ENR0036867,USR044198,CRS038201,2025-11-06,76,2026-05-11,In Progress,71,0.481,Take mock interview,172
ENR0036868,USR024609,CRS007602,2026-01-25,6,2026-04-01,In Progress,27,0.939,Schedule mentor call,79
ENR0036869,USR040664,CRS007540,2026-03-22,65,2026-05-11,In Progress,63,0.598,Schedule mentor call,158
ENR0036870,USR034251,CRS033203,2025-07-22,100,2026-04-02,Completed,24,0.185,Continue next lesson,26
ENR0036871,USR040449,CRS033877,2025-11-30,39,2026-03-28,In Progress,43,0.525,Revise weak concepts,165
ENR0036872,USR024342,CRS015023,2025-09-04,2,2026-04-22,In Progress,21,0.944,Continue next lesson,132
ENR0036873,USR034356,CRS035512,2026-03-02,40,2026-04-13,In Progress,69,0.724,Continue next lesson,130
ENR0036874,USR013238,CRS025113,2025-06-28,51,2026-04-07,In Progress,43,0.879,Take mock interview,135
ENR0036875,USR016180,CRS000609,2026-01-08,46,2026-04-05,In Progress,19,0.876,Take mock interview,100
ENR0036876,USR042360,CRS045848,2025-09-08,26,2026-03-31,In Progress,42,0.214,Attempt assessment,31
ENR0036877,USR024779,CRS033634,2026-04-14,86,2026-04-06,In Progress,31,0.453,Schedule mentor call,34
ENR0036878,USR020377,CRS003310,2026-01-23,25,2026-04-04,In Progress,11,0.078,Revise weak concepts,129
ENR0036879,USR044800,CRS043249,2025-06-16,68,2026-04-14,In Progress,30,0.848,Join forum discussion,55
ENR0036880,USR005631,CRS008345,2025-07-23,89,2026-05-04,In Progress,24,0.784,Join forum discussion,114
ENR0036881,USR038265,CRS036805,2026-03-06,77,2026-04-18,In Progress,53,0.577,Revise weak concepts,40
ENR0036882,USR026339,CRS017069,2025-11-23,39,2026-03-17,In Progress,92,0.107,Join forum discussion,13
ENR0036883,USR028778,CRS045113,2025-08-23,53,2026-03-24,In Progress,57,0.493,Attempt assessment,121
ENR0036884,USR037641,CRS033068,2025-10-24,42,2026-03-25,In Progress,65,0.4,Schedule mentor call,102
ENR0036885,USR025015,CRS000299,2025-09-19,48,2026-03-21,In Progress,20,0.049,Schedule mentor call,98
ENR0036886,USR021249,CRS048986,2026-02-17,58,2026-03-30,In Progress,0,0.881,Schedule mentor call,49
ENR0036887,USR025798,CRS010496,2025-05-28,32,2026-05-01,In Progress,50,0.441,Schedule mentor call,63
ENR0036888,USR039020,CRS018362,2025-07-05,7,2026-03-14,In Progress,26,0.063,Take mock interview,168
ENR0036889,USR018833,CRS046628,2026-02-09,87,2026-03-15,In Progress,80,0.247,Take mock interview,142
ENR0036890,USR019464,CRS031072,2025-11-03,43,2026-04-29,In Progress,95,0.646,Continue next lesson,15
ENR0036891,USR024770,CRS008377,2025-05-22,96,2026-04-08,Completed,20,0.249,Continue next lesson,63
ENR0036892,USR016024,CRS024856,2025-09-01,90,2026-03-29,In Progress,35,0.472,Join forum discussion,15
ENR0036893,USR041621,CRS017048,2026-04-17,52,2026-05-07,In Progress,80,0.064,Attempt assessment,102
ENR0036894,USR035924,CRS042263,2025-11-17,52,2026-04-15,In Progress,66,0.866,Join forum discussion,86
ENR0036895,USR025150,CRS013794,2025-07-10,51,2026-04-08,In Progress,4,0.726,Join forum discussion,51
ENR0036896,USR019962,CRS002793,2025-05-26,68,2026-05-02,In Progress,10,0.535,Take mock interview,73
ENR0036897,USR048445,CRS049495,2025-05-17,47,2026-04-09,In Progress,76,0.725,Join forum discussion,110
ENR0036898,USR017894,CRS000189,2026-03-09,46,2026-04-29,In Progress,58,0.294,Schedule mentor call,20
ENR0036899,USR026816,CRS034271,2026-03-05,86,2026-04-27,In Progress,73,0.77,Join forum discussion,41
ENR0036900,USR045148,CRS019912,2025-10-03,23,2026-05-06,In Progress,46,0.625,Schedule mentor call,68
ENR0036901,USR046146,CRS038655,2026-04-22,80,2026-05-03,In Progress,27,0.671,Schedule mentor call,52
ENR0036902,USR027888,CRS015202,2025-07-23,39,2026-05-06,In Progress,60,0.848,Revise weak concepts,139
ENR0036903,USR020241,CRS037825,2025-10-18,32,2026-04-17,In Progress,12,0.629,Revise weak concepts,79
ENR0036904,USR025492,CRS035209,2026-05-04,62,2026-05-04,In Progress,51,0.43,Revise weak concepts,70
ENR0036905,USR026277,CRS047517,2025-06-10,74,2026-05-12,In Progress,29,0.717,Take mock interview,93
ENR0036906,USR037416,CRS020002,2026-02-12,70,2026-03-29,In Progress,59,0.877,Revise weak concepts,110
ENR0036907,USR023792,CRS034299,2025-08-30,30,2026-04-27,In Progress,46,0.588,Join forum discussion,26
ENR0036908,USR008603,CRS028477,2025-06-19,72,2026-04-24,In Progress,80,0.453,Revise weak concepts,56
ENR0036909,USR042994,CRS029876,2026-03-14,65,2026-03-19,In Progress,59,0.938,Take mock interview,134
ENR0036910,USR039861,CRS022728,2026-01-01,92,2026-05-02,In Progress,38,0.027,Revise weak concepts,85
ENR0036911,USR040684,CRS040908,2025-10-03,56,2026-03-28,In Progress,26,0.251,Schedule mentor call,63
ENR0036912,USR040954,CRS018416,2025-07-19,71,2026-04-18,In Progress,15,0.941,Attempt assessment,15
ENR0036913,USR005923,CRS015978,2025-09-04,37,2026-03-17,In Progress,37,0.556,Join forum discussion,77
ENR0036914,USR041635,CRS014211,2025-12-31,5,2026-04-20,In Progress,23,0.121,Schedule mentor call,56
ENR0036915,USR043750,CRS012541,2026-02-09,98,2026-03-24,Completed,74,0.678,Attempt assessment,44
ENR0036916,USR013450,CRS033999,2026-03-18,63,2026-04-09,In Progress,90,0.467,Join forum discussion,140
ENR0036917,USR013928,CRS018693,2026-05-02,41,2026-04-09,In Progress,65,0.553,Join forum discussion,130
ENR0036918,USR020269,CRS005925,2026-02-23,26,2026-05-08,In Progress,37,0.665,Join forum discussion,164
ENR0036919,USR039149,CRS039618,2025-10-05,72,2026-03-30,In Progress,4,0.323,Revise weak concepts,99
ENR0036920,USR028590,CRS030161,2025-06-12,27,2026-04-12,In Progress,96,0.311,Revise weak concepts,34
ENR0036921,USR032111,CRS047380,2025-08-24,44,2026-04-26,In Progress,11,0.406,Schedule mentor call,153
ENR0036922,USR032362,CRS034009,2026-02-18,2,2026-04-17,In Progress,18,0.635,Revise weak concepts,90
ENR0036923,USR033041,CRS021988,2026-01-30,4,2026-04-26,In Progress,40,0.947,Join forum discussion,45
ENR0036924,USR046596,CRS028275,2026-03-30,1,2026-04-05,In Progress,7,0.743,Schedule mentor call,28
ENR0036925,USR046642,CRS007663,2025-07-22,38,2026-03-26,In Progress,86,0.751,Revise weak concepts,7
ENR0036926,USR020969,CRS003563,2025-09-10,54,2026-03-24,In Progress,8,0.392,Schedule mentor call,160
ENR0036927,USR021286,CRS003969,2025-08-31,31,2026-03-18,In Progress,36,0.831,Continue next lesson,150
ENR0036928,USR017143,CRS019913,2026-01-20,53,2026-03-22,In Progress,84,0.07,Schedule mentor call,154
ENR0036929,USR027640,CRS007640,2025-11-13,20,2026-05-03,In Progress,56,0.869,Take mock interview,34
ENR0036930,USR008035,CRS041690,2025-09-24,65,2026-05-07,In Progress,78,0.536,Continue next lesson,86
ENR0036931,USR012193,CRS026303,2026-02-02,45,2026-03-28,In Progress,6,0.586,Continue next lesson,119
ENR0036932,USR046242,CRS045943,2026-02-27,62,2026-05-08,In Progress,25,0.949,Attempt assessment,179
ENR0036933,USR006374,CRS039210,2025-05-29,44,2026-04-04,In Progress,68,0.719,Schedule mentor call,55
ENR0036934,USR029256,CRS040319,2025-07-28,72,2026-03-27,In Progress,43,0.534,Take mock interview,117
ENR0036935,USR047016,CRS013263,2025-09-17,43,2026-04-06,In Progress,51,0.359,Revise weak concepts,49
ENR0036936,USR045805,CRS023622,2026-03-06,93,2026-03-31,In Progress,52,0.172,Continue next lesson,38
ENR0036937,USR044401,CRS047302,2025-05-15,85,2026-04-30,In Progress,24,0.758,Continue next lesson,134
ENR0036938,USR036370,CRS009983,2025-05-18,58,2026-03-28,In Progress,84,0.188,Continue next lesson,129
ENR0036939,USR022265,CRS008585,2025-05-14,62,2026-05-06,In Progress,88,0.943,Continue next lesson,84
ENR0036940,USR026333,CRS005443,2025-12-14,15,2026-05-09,In Progress,35,0.349,Revise weak concepts,154
ENR0036941,USR005121,CRS004590,2025-05-26,44,2026-04-26,In Progress,14,0.718,Continue next lesson,164
ENR0036942,USR041518,CRS010521,2025-11-20,59,2026-03-16,In Progress,63,0.457,Schedule mentor call,138
ENR0036943,USR002128,CRS027965,2026-03-05,82,2026-04-18,In Progress,65,0.882,Schedule mentor call,152
ENR0036944,USR043093,CRS026793,2025-10-26,19,2026-04-09,In Progress,7,0.324,Schedule mentor call,78
ENR0036945,USR003291,CRS042661,2025-11-16,33,2026-04-20,In Progress,6,0.831,Continue next lesson,95
ENR0036946,USR003540,CRS005121,2026-03-05,95,2026-03-27,Completed,39,0.888,Schedule mentor call,120
ENR0036947,USR006933,CRS011849,2025-08-28,58,2026-04-18,In Progress,86,0.264,Schedule mentor call,92
ENR0036948,USR015170,CRS044907,2025-07-29,14,2026-04-15,In Progress,28,0.073,Schedule mentor call,156
ENR0036949,USR043573,CRS049217,2026-03-16,1,2026-04-05,In Progress,39,0.273,Take mock interview,80
ENR0036950,USR014483,CRS008460,2025-07-17,80,2026-05-10,In Progress,97,0.381,Take mock interview,38
ENR0036951,USR015186,CRS013822,2025-06-06,36,2026-05-08,In Progress,98,0.376,Join forum discussion,94
ENR0036952,USR039905,CRS047226,2025-12-08,48,2026-04-01,In Progress,57,0.678,Attempt assessment,43
ENR0036953,USR028162,CRS013281,2026-04-08,65,2026-05-05,In Progress,52,0.096,Continue next lesson,114
ENR0036954,USR026607,CRS017882,2025-11-20,30,2026-04-26,In Progress,58,0.182,Attempt assessment,21
ENR0036955,USR042790,CRS041191,2025-07-05,74,2026-03-26,In Progress,88,0.569,Schedule mentor call,82
ENR0036956,USR003900,CRS020910,2026-03-08,49,2026-05-06,In Progress,68,0.742,Take mock interview,76
ENR0036957,USR047172,CRS006222,2025-07-16,70,2026-04-18,In Progress,83,0.265,Revise weak concepts,173
ENR0036958,USR011258,CRS016850,2026-03-04,73,2026-03-31,In Progress,50,0.43,Join forum discussion,154
ENR0036959,USR028361,CRS019787,2025-08-11,46,2026-04-01,In Progress,47,0.864,Take mock interview,57
ENR0036960,USR043891,CRS022299,2025-07-29,88,2026-03-24,In Progress,44,0.422,Take mock interview,125
ENR0036961,USR039572,CRS019111,2026-02-27,99,2026-04-12,Completed,85,0.185,Take mock interview,38
ENR0036962,USR013719,CRS049904,2025-06-13,6,2026-03-22,In Progress,33,0.499,Join forum discussion,98
ENR0036963,USR010996,CRS009894,2025-11-18,5,2026-04-22,In Progress,54,0.875,Take mock interview,152
ENR0036964,USR022355,CRS007841,2025-09-19,84,2026-03-15,In Progress,3,0.743,Continue next lesson,115
ENR0036965,USR044533,CRS049726,2025-12-17,88,2026-03-26,In Progress,24,0.27,Schedule mentor call,157
ENR0036966,USR015234,CRS048299,2026-01-05,50,2026-05-03,In Progress,8,0.265,Schedule mentor call,12
ENR0036967,USR031775,CRS023191,2025-07-14,91,2026-03-26,In Progress,8,0.476,Attempt assessment,79
ENR0036968,USR021822,CRS003308,2025-10-12,95,2026-04-23,Completed,9,0.767,Continue next lesson,54
ENR0036969,USR010468,CRS013557,2026-02-25,2,2026-04-11,In Progress,30,0.843,Attempt assessment,95
ENR0036970,USR001837,CRS033437,2026-03-14,67,2026-05-01,In Progress,12,0.88,Schedule mentor call,72
ENR0036971,USR041861,CRS005148,2025-07-31,58,2026-03-18,In Progress,26,0.215,Take mock interview,22
ENR0036972,USR040702,CRS022009,2025-12-31,99,2026-04-02,Completed,6,0.622,Attempt assessment,0
ENR0036973,USR016238,CRS045091,2025-06-19,71,2026-03-17,In Progress,43,0.403,Revise weak concepts,140
ENR0036974,USR019311,CRS039147,2025-11-03,29,2026-05-10,In Progress,58,0.282,Attempt assessment,94
ENR0036975,USR045654,CRS037067,2025-11-26,81,2026-05-04,In Progress,74,0.021,Join forum discussion,68
ENR0036976,USR042834,CRS013812,2025-07-24,65,2026-04-03,In Progress,65,0.311,Attempt assessment,58
ENR0036977,USR048691,CRS042674,2025-06-11,18,2026-03-15,In Progress,6,0.791,Schedule mentor call,58
ENR0036978,USR005438,CRS032223,2025-09-29,77,2026-03-17,In Progress,36,0.599,Take mock interview,159
ENR0036979,USR028818,CRS048692,2026-03-01,53,2026-04-28,In Progress,34,0.317,Join forum discussion,92
ENR0036980,USR030419,CRS016933,2026-03-13,100,2026-03-20,Completed,7,0.668,Attempt assessment,176
ENR0036981,USR036821,CRS039461,2025-09-17,69,2026-03-17,In Progress,11,0.329,Attempt assessment,126
ENR0036982,USR008167,CRS039168,2025-11-09,30,2026-03-24,In Progress,56,0.121,Take mock interview,29
ENR0036983,USR011939,CRS032324,2025-07-25,15,2026-05-09,In Progress,32,0.287,Revise weak concepts,62
ENR0036984,USR028113,CRS024005,2026-04-02,52,2026-04-06,In Progress,19,0.382,Schedule mentor call,50
ENR0036985,USR031861,CRS040933,2025-09-02,98,2026-05-04,Completed,18,0.404,Take mock interview,18
ENR0036986,USR043775,CRS043489,2026-01-02,4,2026-04-16,In Progress,4,0.166,Continue next lesson,121
