batch_id,enterprise_id,course_id,batch_name,trainer_id,start_date,end_date,delivery_mode,participant_count,attendance_avg_pct,completion_avg_pct,training_roi_score,status
BAT002237,ENT00170,CRS049497,Corporate Training Batch 2237,USR049672,2026-01-02,2026-03-03,Online,440,84,84,92,Planned
BAT002238,ENT00134,CRS020769,Corporate Training Batch 2238,USR021609,2026-03-27,2026-04-10,Online,128,86,54,68,Completed
BAT002239,ENT00175,CRS040604,Corporate Training Batch 2239,USR041701,2026-03-05,2026-03-19,Online,97,97,37,33,On Hold
BAT002240,ENT00143,CRS036440,Corporate Training Batch 2240,USR019706,2026-02-09,2026-04-10,Online,290,67,56,48,Planned
BAT002241,ENT00202,CRS011257,Corporate Training Batch 2241,USR037338,2026-03-16,2026-05-15,Hybrid,353,84,51,71,Running
BAT002242,ENT00354,CRS041109,Corporate Training Batch 2242,USR019799,2026-04-28,2026-05-28,Offline,159,61,22,65,Completed
BAT002243,ENT00035,CRS006845,Corporate Training Batch 2243,USR011666,2026-03-14,2026-06-12,Offline,160,56,68,36,Running
BAT002244,ENT00298,CRS000538,Corporate Training Batch 2244,USR045873,2026-05-04,2026-05-18,Offline,403,73,51,45,Running
BAT002245,ENT00483,CRS041176,Corporate Training Batch 2245,USR045785,2026-01-04,2026-03-05,Hybrid,410,85,89,50,Running
BAT002246,ENT00469,CRS038360,Corporate Training Batch 2246,USR000977,2026-02-28,2026-03-14,Hybrid,210,61,33,65,Planned
BAT002247,ENT00225,CRS034359,Corporate Training Batch 2247,USR014370,2026-04-10,2026-06-09,Online,183,69,63,68,Running
BAT002248,ENT00137,CRS022133,Corporate Training Batch 2248,USR036271,2026-03-19,2026-05-18,Online,48,94,32,42,Planned
BAT002249,ENT00062,CRS014583,Corporate Training Batch 2249,USR010755,2026-01-10,2026-01-17,Online,377,72,31,40,Completed
BAT002250,ENT00438,CRS025474,Corporate Training Batch 2250,USR040573,2026-03-22,2026-03-29,Hybrid,467,56,89,73,Planned
BAT002251,ENT00429,CRS046151,Corporate Training Batch 2251,USR037307,2026-01-13,2026-03-14,Offline,362,79,72,74,Planned
BAT002252,ENT00051,CRS038701,Corporate Training Batch 2252,USR032734,2025-11-20,2025-12-04,Online,405,57,54,46,Running
BAT002253,ENT00500,CRS040905,Corporate Training Batch 2253,USR023003,2026-04-29,2026-05-29,Offline,397,89,21,40,On Hold
BAT002254,ENT00077,CRS012796,Corporate Training Batch 2254,USR018322,2025-11-27,2025-12-27,Offline,425,98,34,60,Completed
BAT002255,ENT00325,CRS035004,Corporate Training Batch 2255,USR016947,2026-01-13,2026-02-27,Online,90,70,55,21,Completed
BAT002256,ENT00047,CRS043707,Corporate Training Batch 2256,USR019054,2026-04-22,2026-04-29,Hybrid,302,62,91,76,Completed
BAT002257,ENT00130,CRS024380,Corporate Training Batch 2257,USR035815,2026-05-06,2026-05-13,Offline,371,94,95,93,Planned
BAT002258,ENT00489,CRS043558,Corporate Training Batch 2258,USR033455,2026-03-17,2026-04-16,Online,20,92,57,48,Completed
BAT002259,ENT00190,CRS029883,Corporate Training Batch 2259,USR032336,2026-01-16,2026-02-15,Offline,183,72,22,50,On Hold
BAT002260,ENT00015,CRS024460,Corporate Training Batch 2260,USR041079,2026-01-21,2026-04-21,Offline,444,84,33,48,Planned
BAT002261,ENT00353,CRS021644,Corporate Training Batch 2261,USR015737,2025-12-20,2026-03-20,Online,445,77,27,93,On Hold
BAT002262,ENT00362,CRS011566,Corporate Training Batch 2262,USR030879,2026-03-29,2026-05-28,Hybrid,219,72,38,24,Planned
BAT002263,ENT00242,CRS038676,Corporate Training Batch 2263,USR001683,2026-01-19,2026-02-02,Hybrid,19,83,36,81,On Hold
BAT002264,ENT00413,CRS033302,Corporate Training Batch 2264,USR019853,2026-05-06,2026-05-20,Hybrid,424,65,86,75,Planned
BAT002265,ENT00212,CRS002305,Corporate Training Batch 2265,USR019451,2026-04-04,2026-07-03,Offline,194,76,50,82,Running
BAT002266,ENT00444,CRS020667,Corporate Training Batch 2266,USR020941,2026-03-12,2026-06-10,Online,174,61,69,99,Planned
BAT002267,ENT00281,CRS011480,Corporate Training Batch 2267,USR015170,2026-01-28,2026-02-11,Hybrid,306,56,48,79,Planned
BAT002268,ENT00417,CRS009324,Corporate Training Batch 2268,USR004879,2026-03-09,2026-03-23,Online,197,80,24,76,Planned
BAT002269,ENT00180,CRS026182,Corporate Training Batch 2269,USR010623,2026-02-26,2026-04-27,Offline,122,71,84,45,Running
BAT002270,ENT00125,CRS015895,Corporate Training Batch 2270,USR027217,2025-12-29,2026-02-27,Online,429,63,68,28,On Hold
BAT002271,ENT00012,CRS020184,Corporate Training Batch 2271,USR021718,2026-03-19,2026-05-18,Hybrid,401,92,37,78,Completed
BAT002272,ENT00332,CRS040299,Corporate Training Batch 2272,USR039978,2025-12-28,2026-03-28,Hybrid,67,68,42,22,Completed
BAT002273,ENT00284,CRS039146,Corporate Training Batch 2273,USR003136,2026-02-06,2026-02-20,Hybrid,85,92,86,78,Completed
BAT002274,ENT00020,CRS003426,Corporate Training Batch 2274,USR037926,2026-01-22,2026-01-29,Offline,405,87,62,29,Planned
BAT002275,ENT00210,CRS002746,Corporate Training Batch 2275,USR007155,2026-03-26,2026-04-25,Hybrid,62,91,76,50,Completed
BAT002276,ENT00144,CRS043391,Corporate Training Batch 2276,USR048045,2025-11-26,2026-02-24,Online,312,92,75,31,Running
BAT002277,ENT00479,CRS018235,Corporate Training Batch 2277,USR043810,2026-01-11,2026-02-10,Offline,465,75,23,62,Planned
BAT002278,ENT00490,CRS008365,Corporate Training Batch 2278,USR005996,2026-04-18,2026-05-18,Online,166,88,98,44,Completed
BAT002279,ENT00446,CRS022460,Corporate Training Batch 2279,USR028703,2025-12-31,2026-01-30,Offline,493,95,84,88,Completed
BAT002280,ENT00088,CRS025185,Corporate Training Batch 2280,USR033262,2026-03-24,2026-05-08,Offline,366,59,56,56,Completed
BAT002281,ENT00182,CRS015145,Corporate Training Batch 2281,USR030117,2026-01-28,2026-03-29,Hybrid,147,99,40,40,On Hold
BAT002282,ENT00213,CRS023491,Corporate Training Batch 2282,USR017609,2026-03-28,2026-04-04,Offline,429,59,88,90,Completed
BAT002283,ENT00216,CRS001662,Corporate Training Batch 2283,USR043590,2026-02-20,2026-04-06,Online,72,63,37,86,On Hold
BAT002284,ENT00409,CRS013355,Corporate Training Batch 2284,USR047567,2025-11-23,2026-01-07,Offline,39,95,24,61,On Hold
BAT002285,ENT00285,CRS035346,Corporate Training Batch 2285,USR010729,2026-01-10,2026-03-11,Online,62,98,60,71,Planned
BAT002286,ENT00406,CRS035620,Corporate Training Batch 2286,USR004901,2026-05-02,2026-07-31,Hybrid,439,64,94,96,Running
BAT002287,ENT00199,CRS024227,Corporate Training Batch 2287,USR031286,2026-03-22,2026-05-06,Online,387,68,57,69,Completed
BAT002288,ENT00280,CRS003164,Corporate Training Batch 2288,USR025460,2025-12-19,2026-02-02,Online,406,73,33,59,On Hold
BAT002289,ENT00123,CRS048531,Corporate Training Batch 2289,USR047233,2026-03-12,2026-06-10,Hybrid,31,92,23,79,Running
BAT002290,ENT00034,CRS047085,Corporate Training Batch 2290,USR015953,2026-05-09,2026-07-08,Offline,45,82,78,52,On Hold
BAT002291,ENT00037,CRS028151,Corporate Training Batch 2291,USR034767,2025-12-16,2026-01-30,Hybrid,83,72,84,65,On Hold
BAT002292,ENT00126,CRS039653,Corporate Training Batch 2292,USR017297,2026-03-08,2026-04-22,Hybrid,147,58,44,92,Completed
BAT002293,ENT00377,CRS016950,Corporate Training Batch 2293,USR002277,2025-12-30,2026-01-29,Online,477,61,63,58,Planned
BAT002294,ENT00495,CRS040699,Corporate Training Batch 2294,USR030532,2026-01-24,2026-02-23,Online,169,98,64,40,On Hold
BAT002295,ENT00039,CRS016760,Corporate Training Batch 2295,USR034831,2026-03-18,2026-04-01,Online,64,81,83,27,Planned
BAT002296,ENT00308,CRS039769,Corporate Training Batch 2296,USR021649,2026-01-06,2026-03-07,Offline,182,66,95,77,On Hold
BAT002297,ENT00176,CRS002177,Corporate Training Batch 2297,USR010997,2026-03-28,2026-04-04,Online,368,73,61,20,Running
BAT002298,ENT00485,CRS024060,Corporate Training Batch 2298,USR032888,2026-02-13,2026-02-27,Offline,40,91,70,69,On Hold
BAT002299,ENT00050,CRS000480,Corporate Training Batch 2299,USR016612,2025-11-29,2025-12-13,Online,237,76,82,45,Running
BAT002300,ENT00398,CRS036327,Corporate Training Batch 2300,USR014808,2026-04-30,2026-05-07,Online,163,85,28,56,Planned
BAT002301,ENT00312,CRS002182,Corporate Training Batch 2301,USR026529,2026-01-13,2026-03-14,Online,237,89,92,56,On Hold
BAT002302,ENT00349,CRS006566,Corporate Training Batch 2302,USR034117,2025-11-19,2026-01-03,Offline,486,84,91,90,Running
BAT002303,ENT00311,CRS042401,Corporate Training Batch 2303,USR018605,2026-04-22,2026-06-06,Online,496,93,50,83,On Hold
BAT002304,ENT00323,CRS029440,Corporate Training Batch 2304,USR012152,2026-05-11,2026-08-09,Hybrid,40,70,95,20,Planned
BAT002305,ENT00130,CRS033117,Corporate Training Batch 2305,USR013555,2026-05-11,2026-06-25,Hybrid,83,79,69,39,Planned
BAT002306,ENT00270,CRS026294,Corporate Training Batch 2306,USR048904,2026-01-23,2026-03-09,Hybrid,136,75,83,63,Completed
BAT002307,ENT00438,CRS002305,Corporate Training Batch 2307,USR019973,2026-01-19,2026-03-05,Hybrid,276,61,26,44,Planned
BAT002308,ENT00135,CRS003273,Corporate Training Batch 2308,USR005979,2026-04-25,2026-05-25,Offline,239,55,99,80,Completed
BAT002309,ENT00316,CRS002290,Corporate Training Batch 2309,USR040270,2026-03-02,2026-04-01,Hybrid,441,65,69,25,Running
BAT002310,ENT00259,CRS015678,Corporate Training Batch 2310,USR026162,2025-12-31,2026-02-14,Online,131,90,22,81,Running
BAT002311,ENT00408,CRS017173,Corporate Training Batch 2311,USR006855,2025-11-23,2026-01-07,Hybrid,123,72,59,67,Completed
BAT002312,ENT00459,CRS018944,Corporate Training Batch 2312,USR025532,2026-02-10,2026-04-11,Online,290,99,21,69,On Hold
BAT002313,ENT00431,CRS041653,Corporate Training Batch 2313,USR049811,2026-04-07,2026-05-22,Offline,397,93,77,78,Planned
BAT002314,ENT00462,CRS037215,Corporate Training Batch 2314,USR033651,2026-04-30,2026-05-30,Offline,212,76,46,69,Completed
BAT002315,ENT00304,CRS043161,Corporate Training Batch 2315,USR040801,2026-01-14,2026-04-14,Online,240,99,95,50,Planned
BAT002316,ENT00071,CRS047266,Corporate Training Batch 2316,USR045167,2025-12-13,2025-12-20,Offline,364,74,39,56,Planned
BAT002317,ENT00415,CRS013866,Corporate Training Batch 2317,USR034417,2025-12-16,2026-01-30,Hybrid,16,72,61,70,Completed
BAT002318,ENT00158,CRS001446,Corporate Training Batch 2318,USR032180,2025-11-20,2026-01-19,Online,391,85,41,97,Completed
BAT002319,ENT00210,CRS008369,Corporate Training Batch 2319,USR033311,2026-03-06,2026-04-20,Offline,367,61,36,34,Planned
BAT002320,ENT00026,CRS008887,Corporate Training Batch 2320,USR018822,2026-02-09,2026-03-11,Hybrid,452,97,99,58,Planned
BAT002321,ENT00357,CRS029762,Corporate Training Batch 2321,USR019553,2025-12-28,2026-01-27,Online,341,78,55,69,Running
BAT002322,ENT00212,CRS033066,Corporate Training Batch 2322,USR002249,2026-02-11,2026-05-12,Offline,281,84,65,91,Planned
BAT002323,ENT00226,CRS025867,Corporate Training Batch 2323,USR021262,2026-02-06,2026-03-23,Hybrid,152,98,87,79,Planned
BAT002324,ENT00454,CRS011815,Corporate Training Batch 2324,USR043521,2026-03-02,2026-03-16,Hybrid,37,95,99,95,Completed
BAT002325,ENT00007,CRS001780,Corporate Training Batch 2325,USR009923,2026-01-26,2026-02-25,Online,70,81,84,63,Planned
BAT002326,ENT00320,CRS003268,Corporate Training Batch 2326,USR028175,2026-02-16,2026-04-02,Offline,381,65,22,41,On Hold
BAT002327,ENT00159,CRS021392,Corporate Training Batch 2327,USR035867,2026-01-03,2026-02-02,Offline,130,66,51,83,Running
BAT002328,ENT00268,CRS034723,Corporate Training Batch 2328,USR045606,2026-04-03,2026-04-10,Online,491,59,48,71,Running
BAT002329,ENT00054,CRS005719,Corporate Training Batch 2329,USR041510,2026-01-15,2026-04-15,Online,466,95,56,87,Running
BAT002330,ENT00266,CRS022996,Corporate Training Batch 2330,USR034147,2026-02-12,2026-03-14,Hybrid,160,73,45,67,Running
BAT002331,ENT00039,CRS042055,Corporate Training Batch 2331,USR024482,2025-12-29,2026-03-29,Offline,409,99,75,79,Running
BAT002332,ENT00241,CRS020731,Corporate Training Batch 2332,USR002685,2026-01-31,2026-05-01,Hybrid,232,61,21,21,Completed
BAT002333,ENT00219,CRS041862,Corporate Training Batch 2333,USR041210,2026-05-04,2026-07-03,Online,370,97,25,41,Planned
BAT002334,ENT00324,CRS045723,Corporate Training Batch 2334,USR018209,2026-01-23,2026-02-22,Offline,275,100,74,94,Planned
BAT002335,ENT00005,CRS048147,Corporate Training Batch 2335,USR030450,2026-04-15,2026-04-22,Offline,251,69,54,89,On Hold
BAT002336,ENT00139,CRS039122,Corporate Training Batch 2336,USR019279,2026-03-15,2026-05-14,Offline,478,74,90,26,Completed
BAT002337,ENT00342,CRS011208,Corporate Training Batch 2337,USR028615,2026-02-07,2026-04-08,Hybrid,477,60,94,81,On Hold
BAT002338,ENT00370,CRS002071,Corporate Training Batch 2338,USR031675,2025-11-21,2026-01-05,Online,284,74,84,43,Planned
BAT002339,ENT00102,CRS035562,Corporate Training Batch 2339,USR001703,2025-12-26,2026-03-26,Offline,217,65,36,41,Completed
BAT002340,ENT00187,CRS032146,Corporate Training Batch 2340,USR003038,2026-03-06,2026-04-05,Online,107,91,79,67,Running
BAT002341,ENT00230,CRS049874,Corporate Training Batch 2341,USR015039,2025-11-25,2026-01-24,Hybrid,176,94,94,73,Planned
BAT002342,ENT00480,CRS030441,Corporate Training Batch 2342,USR046636,2026-01-26,2026-02-25,Offline,136,64,22,96,Running
BAT002343,ENT00359,CRS011181,Corporate Training Batch 2343,USR008698,2025-11-17,2026-01-01,Hybrid,225,92,36,100,Completed
BAT002344,ENT00317,CRS034780,Corporate Training Batch 2344,USR013523,2026-04-21,2026-06-20,Offline,159,73,64,58,Running
BAT002345,ENT00254,CRS040678,Corporate Training Batch 2345,USR013029,2026-02-04,2026-02-18,Hybrid,107,87,47,92,On Hold
BAT002346,ENT00053,CRS020333,Corporate Training Batch 2346,USR013190,2025-12-30,2026-01-13,Online,301,73,75,25,Completed
BAT002347,ENT00261,CRS019290,Corporate Training Batch 2347,USR018079,2026-03-17,2026-05-01,Online,262,63,68,61,On Hold
BAT002348,ENT00488,CRS004026,Corporate Training Batch 2348,USR009596,2026-02-20,2026-05-21,Online,77,56,98,37,Planned
BAT002349,ENT00338,CRS010001,Corporate Training Batch 2349,USR047367,2026-05-07,2026-08-05,Offline,72,58,75,22,Planned
BAT002350,ENT00373,CRS041519,Corporate Training Batch 2350,USR006697,2026-03-13,2026-04-12,Hybrid,372,56,67,77,Running
BAT002351,ENT00060,CRS003055,Corporate Training Batch 2351,USR016114,2026-03-19,2026-05-18,Hybrid,202,100,34,90,Running
BAT002352,ENT00387,CRS045932,Corporate Training Batch 2352,USR044942,2026-04-11,2026-04-25,Hybrid,206,96,100,40,Running
BAT002353,ENT00420,CRS020547,Corporate Training Batch 2353,USR018393,2026-04-14,2026-05-29,Hybrid,489,84,91,24,On Hold
BAT002354,ENT00106,CRS044503,Corporate Training Batch 2354,USR008908,2026-01-27,2026-04-27,Hybrid,218,76,59,47,On Hold
BAT002355,ENT00070,CRS033406,Corporate Training Batch 2355,USR014850,2026-04-29,2026-05-29,Offline,11,59,56,59,Completed
BAT002356,ENT00235,CRS003747,Corporate Training Batch 2356,USR015149,2025-12-08,2025-12-15,Online,426,59,72,97,Planned
BAT002357,ENT00156,CRS044997,Corporate Training Batch 2357,USR035063,2026-01-09,2026-04-09,Offline,417,68,88,27,Planned
BAT002358,ENT00028,CRS045699,Corporate Training Batch 2358,USR046762,2025-12-29,2026-03-29,Offline,387,77,22,54,Planned
BAT002359,ENT00294,CRS016817,Corporate Training Batch 2359,USR032953,2025-12-16,2026-02-14,Hybrid,390,93,21,41,On Hold
BAT002360,ENT00285,CRS020493,Corporate Training Batch 2360,USR012034,2026-04-02,2026-04-16,Hybrid,192,74,63,67,Completed
BAT002361,ENT00213,CRS014026,Corporate Training Batch 2361,USR005604,2025-12-12,2026-02-10,Offline,125,65,83,23,On Hold
BAT002362,ENT00080,CRS021917,Corporate Training Batch 2362,USR014641,2026-05-03,2026-06-17,Online,465,67,99,62,Planned
BAT002363,ENT00379,CRS014761,Corporate Training Batch 2363,USR030478,2026-04-02,2026-05-02,Hybrid,41,73,96,93,Planned
BAT002364,ENT00272,CRS011718,Corporate Training Batch 2364,USR006951,2026-01-22,2026-03-23,Hybrid,30,95,33,29,Completed
BAT002365,ENT00200,CRS018105,Corporate Training Batch 2365,USR048647,2026-04-29,2026-06-28,Online,102,65,41,82,Planned
BAT002366,ENT00454,CRS035213,Corporate Training Batch 2366,USR009232,2026-02-04,2026-04-05,Online,82,59,97,79,Planned
BAT002367,ENT00295,CRS009764,Corporate Training Batch 2367,USR033081,2025-12-30,2026-01-29,Offline,300,69,33,53,Planned
BAT002368,ENT00168,CRS025283,Corporate Training Batch 2368,USR032455,2025-11-23,2026-01-22,Online,123,63,75,29,Running
BAT002369,ENT00465,CRS006621,Corporate Training Batch 2369,USR012909,2025-11-26,2026-02-24,Online,75,55,57,57,On Hold
BAT002370,ENT00346,CRS024859,Corporate Training Batch 2370,USR047891,2025-11-21,2026-01-05,Hybrid,222,64,100,50,On Hold
BAT002371,ENT00163,CRS036026,Corporate Training Batch 2371,USR000534,2026-03-07,2026-04-21,Hybrid,457,76,54,66,Running
BAT002372,ENT00447,CRS000693,Corporate Training Batch 2372,USR048228,2026-04-13,2026-06-12,Hybrid,295,88,80,95,Running
BAT002373,ENT00003,CRS046432,Corporate Training Batch 2373,USR000602,2026-04-28,2026-05-28,Online,28,78,55,33,On Hold
BAT002374,ENT00254,CRS010618,Corporate Training Batch 2374,USR012525,2026-02-01,2026-05-02,Offline,58,82,62,79,Completed
BAT002375,ENT00209,CRS000569,Corporate Training Batch 2375,USR037911,2025-11-14,2026-01-13,Hybrid,311,62,85,78,On Hold
BAT002376,ENT00222,CRS016785,Corporate Training Batch 2376,USR022129,2026-02-24,2026-03-26,Hybrid,114,98,58,42,On Hold
BAT002377,ENT00404,CRS005546,Corporate Training Batch 2377,USR003966,2026-03-28,2026-06-26,Online,451,79,38,71,Completed
BAT002378,ENT00252,CRS046278,Corporate Training Batch 2378,USR046177,2026-02-07,2026-04-08,Offline,230,94,87,59,Running
BAT002379,ENT00495,CRS017194,Corporate Training Batch 2379,USR040221,2025-12-21,2025-12-28,Online,493,97,93,40,Running
BAT002380,ENT00462,CRS044021,Corporate Training Batch 2380,USR046647,2026-04-20,2026-05-20,Hybrid,478,79,100,45,Completed
BAT002381,ENT00443,CRS041577,Corporate Training Batch 2381,USR036628,2026-02-25,2026-03-04,Online,242,94,70,53,Planned
BAT002382,ENT00202,CRS028353,Corporate Training Batch 2382,USR046482,2026-03-11,2026-03-18,Offline,340,93,62,64,Running
BAT002383,ENT00375,CRS044989,Corporate Training Batch 2383,USR043861,2026-01-19,2026-03-05,Offline,457,95,79,57,Completed
BAT002384,ENT00456,CRS047636,Corporate Training Batch 2384,USR024813,2026-01-26,2026-02-02,Hybrid,88,76,71,40,Completed
BAT002385,ENT00175,CRS022185,Corporate Training Batch 2385,USR024484,2026-04-18,2026-06-02,Online,338,77,36,64,Running
BAT002386,ENT00206,CRS028561,Corporate Training Batch 2386,USR039433,2026-01-24,2026-02-23,Offline,199,84,69,43,On Hold
BAT002387,ENT00117,CRS000489,Corporate Training Batch 2387,USR035578,2026-04-21,2026-05-21,Online,156,92,86,91,Running
BAT002388,ENT00339,CRS012852,Corporate Training Batch 2388,USR039039,2026-03-12,2026-05-11,Hybrid,256,94,61,97,Running
BAT002389,ENT00484,CRS044112,Corporate Training Batch 2389,USR021322,2026-01-01,2026-01-15,Hybrid,313,79,47,30,Running
BAT002390,ENT00128,CRS039171,Corporate Training Batch 2390,USR022929,2026-03-04,2026-04-03,Hybrid,399,100,81,44,On Hold
BAT002391,ENT00405,CRS015894,Corporate Training Batch 2391,USR001938,2026-01-28,2026-03-14,Offline,28,91,74,96,Running
BAT002392,ENT00276,CRS018388,Corporate Training Batch 2392,USR008493,2026-01-25,2026-03-11,Offline,190,81,51,53,Planned
BAT002393,ENT00112,CRS009417,Corporate Training Batch 2393,USR004024,2026-05-13,2026-05-27,Offline,223,61,34,94,Completed
BAT002394,ENT00134,CRS017881,Corporate Training Batch 2394,USR002757,2026-02-01,2026-04-02,Online,64,92,84,93,Planned
BAT002395,ENT00052,CRS024661,Corporate Training Batch 2395,USR033403,2026-05-03,2026-08-01,Hybrid,257,81,53,71,Planned
BAT002396,ENT00246,CRS001077,Corporate Training Batch 2396,USR000919,2025-12-25,2026-01-01,Online,247,90,39,71,Planned
BAT002397,ENT00404,CRS027846,Corporate Training Batch 2397,USR039505,2026-03-14,2026-03-28,Offline,442,92,35,69,Planned
BAT002398,ENT00332,CRS009259,Corporate Training Batch 2398,USR033325,2026-01-09,2026-01-16,Online,229,71,43,20,Planned
BAT002399,ENT00039,CRS048797,Corporate Training Batch 2399,USR028185,2026-01-26,2026-02-25,Hybrid,464,82,66,47,On Hold
BAT002400,ENT00488,CRS024434,Corporate Training Batch 2400,USR027839,2025-11-24,2025-12-08,Offline,360,68,45,54,Completed
BAT002401,ENT00248,CRS026933,Corporate Training Batch 2401,USR044104,2026-03-29,2026-05-28,Online,319,87,22,53,Planned
BAT002402,ENT00329,CRS040657,Corporate Training Batch 2402,USR010685,2026-04-08,2026-06-07,Online,375,68,87,49,Running
BAT002403,ENT00460,CRS001897,Corporate Training Batch 2403,USR003654,2026-02-14,2026-03-16,Hybrid,439,59,34,87,Completed
BAT002404,ENT00169,CRS048881,Corporate Training Batch 2404,USR010068,2026-05-07,2026-06-06,Online,49,99,55,50,Running
