certificate_id,user_id,course_id,credential_type,certificate_title,issued_date,expiry_date,verification_qr_url,blockchain_hash,status
CERT0015657,USR045758,CRS013289,Professional Certificate,Micro Credential in Governance,2026-05-11,2027-05-11,https://verify.kaasdemo.ai/cert/2ef4ade2-66bd-4528-8007-55da6822b278,ebb093511b2346679d092bb9cc26b9b3,Active
CERT0015658,USR006507,CRS016686,Compliance Certificate,Skill Badge in Healthcare,2026-05-11,2027-05-11,https://verify.kaasdemo.ai/cert/0d53bed7-984c-410a-98af-e8a5625f479b,1e4168ee3d9c4892b4f01c386b6fbaff,Active
CERT0015659,USR042739,CRS000710,Micro Credential,Completion Certificate in AI,2026-01-19,2028-01-19,https://verify.kaasdemo.ai/cert/4aee910e-8416-4fe1-bbd1-d55cca24a9f3,2f15dae5535c4727900efc60a4c15de5,Active
CERT0015660,USR021863,CRS039612,Leadership Credential,Professional Certificate in Digital Marketing,2025-08-25,2028-08-24,https://verify.kaasdemo.ai/cert/3940d08e-c575-4385-89d1-0e1f950374b4,e693f7276a7b48509372dcbeb496732c,Active
CERT0015661,USR032741,CRS026575,Skill Badge,Leadership Credential in Digital Marketing,2025-11-05,2028-11-04,https://verify.kaasdemo.ai/cert/4a2437ff-c4cc-43f0-9f3a-8b7ad0059737,c85733ebea8c4dada69f18dbdba8ba50,Revoked
CERT0015662,USR046231,CRS008466,Compliance Certificate,Leadership Credential in Leadership,2025-09-13,2026-09-13,https://verify.kaasdemo.ai/cert/f372c385-dbf0-473b-83af-88eadd7aa754,02f5b07b019a49b1b0f1086ba59ffe1c,Revoked
CERT0015663,USR020689,CRS034739,Completion Certificate,Professional Certificate in Cybersecurity,2025-09-08,2027-09-08,https://verify.kaasdemo.ai/cert/4dd5376c-aaf0-4436-8602-3c5886682da8,f69a5a0d16cc437db4da43f36d2c065f,Revoked
CERT0015664,USR027094,CRS009923,Micro Credential,Completion Certificate in Cloud,2025-06-22,2028-06-21,https://verify.kaasdemo.ai/cert/2e5e032b-738f-4249-8cfd-3fd8209ab71a,af603d5397304eb99e62c44f6ecc202a,Active
CERT0015665,USR040158,CRS016951,Completion Certificate,Completion Certificate in Digital Marketing,2025-08-30,2027-08-30,https://verify.kaasdemo.ai/cert/45e448ce-d9dd-4211-aacf-ec17b68f6962,26dbca7a171748c597bb6554a1b3d58e,Revoked
CERT0015666,USR018838,CRS020659,Skill Badge,Professional Certificate in Governance,2025-07-23,2028-07-22,https://verify.kaasdemo.ai/cert/adfc456d-82db-4297-9a6a-0672f6950a59,601d92a5056d4360ac13297ebaa1ebce,Active
CERT0015667,USR031889,CRS026265,Completion Certificate,Skill Badge in Digital Marketing,2026-02-03,2029-02-02,https://verify.kaasdemo.ai/cert/5b4b4c10-aa58-4ce0-9768-026192ec6fcc,375984ab523a42dcb4bcd77155ad8a53,Active
CERT0015668,USR019920,CRS027009,Leadership Credential,Professional Certificate in AI,2025-08-30,2026-08-30,https://verify.kaasdemo.ai/cert/0cde9092-17e2-42c6-bd88-917ae44ea4bf,0642fb580fdc4de2aeb77d45bcb4e058,Revoked
CERT0015669,USR041933,CRS003129,Completion Certificate,Completion Certificate in Manufacturing,2025-11-29,2026-11-29,https://verify.kaasdemo.ai/cert/529327a0-26ae-4541-8c40-dcda5c285a79,43967d174a184688943b4a636573d95c,Active
CERT0015670,USR023331,CRS022481,Compliance Certificate,Micro Credential in Healthcare,2025-06-30,2026-06-30,https://verify.kaasdemo.ai/cert/03ead2e0-6f1a-40a4-b3c2-3e363d5027d8,7fbdb47825e3421199d79dbb641a680b,Expired
CERT0015671,USR001121,CRS012737,Skill Badge,Compliance Certificate in Quality Management,2025-08-03,2026-08-03,https://verify.kaasdemo.ai/cert/ffdacb4a-5f72-463f-a8b6-62a517f755ce,25b0b51bebea496296fc5407abc00da3,Expired
CERT0015672,USR017014,CRS017720,Micro Credential,Professional Certificate in Governance,2025-06-15,2027-06-15,https://verify.kaasdemo.ai/cert/bc6b3d9c-f7ec-42a8-aaec-a16cfdb9ea66,baf6bb217f2f4f978844a224c91f65ef,Active
CERT0015673,USR002373,CRS036213,Completion Certificate,Compliance Certificate in Project Management,2025-10-22,2026-10-22,https://verify.kaasdemo.ai/cert/4b25e1d2-4967-4062-a200-71bd8378eb49,93b22ccfbd8d4f39840eac3b5cef3486,Active
CERT0015674,USR001493,CRS024409,Leadership Credential,Skill Badge in Full Stack,2025-09-19,2028-09-18,https://verify.kaasdemo.ai/cert/4e6948f0-c6fc-47f7-87bf-db65786cd8cc,68f39cb11a4a4e5db0a4650b19943456,Active
CERT0015675,USR030541,CRS013738,Professional Certificate,Professional Certificate in Full Stack,2025-07-06,2027-07-06,https://verify.kaasdemo.ai/cert/9a6614d0-fa61-4247-8655-da04d95d8072,0de515d0a8494469b03e6f25367e7c26,Revoked
CERT0015676,USR039499,CRS045600,Professional Certificate,Leadership Credential in Data Science,2026-04-05,2027-04-05,https://verify.kaasdemo.ai/cert/94f1174c-73c5-42de-843b-632be17aaba2,6e13c9753fc34b84b30aab6457830b4a,Active
CERT0015677,USR036463,CRS031751,Leadership Credential,Professional Certificate in Quality Management,2025-05-15,2027-05-15,https://verify.kaasdemo.ai/cert/2ed2e3f6-3c2c-4b7b-8f0f-178c7ff20dd6,189e6b8af394400bb0b879f126ed3179,Active
CERT0015678,USR047605,CRS012725,Micro Credential,Completion Certificate in Cybersecurity,2025-09-11,2028-09-10,https://verify.kaasdemo.ai/cert/28d1a163-cedd-420e-846f-0bfc722f3802,3f81c3c5b47d4d139b1cc326d7e69f30,Active
CERT0015679,USR034593,CRS033729,Completion Certificate,Leadership Credential in Digital Marketing,2026-03-13,2029-03-12,https://verify.kaasdemo.ai/cert/5d3de66d-9971-4c40-9047-af876a3c5089,dfa616da03b243c5aaad082e61e1d8f4,Active
CERT0015680,USR030131,CRS014364,Skill Badge,Leadership Credential in Quality Management,2025-10-17,2028-10-16,https://verify.kaasdemo.ai/cert/e5005440-6a72-4d6a-a8df-ac94f163be83,8577f5ab6a904648aac062fa672901dd,Active
CERT0015681,USR002397,CRS014641,Skill Badge,Compliance Certificate in Full Stack,2026-04-09,2028-04-08,https://verify.kaasdemo.ai/cert/2ef6cc1d-774e-44da-bf06-420c4b4253c8,f2ec6505bba3404ca611f39f1f906324,Active
CERT0015682,USR027008,CRS047575,Skill Badge,Compliance Certificate in Governance,2025-11-02,2028-11-01,https://verify.kaasdemo.ai/cert/80b71727-2b77-4947-96e2-66552ecefd71,fb1e1b1a69ce433c9536f00d7f7410e6,Active
CERT0015683,USR023356,CRS027490,Professional Certificate,Leadership Credential in Data Science,2026-03-16,2029-03-15,https://verify.kaasdemo.ai/cert/e0027475-56c3-408a-9ad6-19300bb973ad,4fbea57fa96b49ceb61b3ef92529d234,Expired
CERT0015684,USR025703,CRS029486,Compliance Certificate,Compliance Certificate in Sales,2025-11-01,2028-10-31,https://verify.kaasdemo.ai/cert/7f2e1a94-d3d4-4faa-9ad3-a071fb3c3b5a,39ab2c3d409a46ef83d7fc6d09eb0e31,Active
CERT0015685,USR024849,CRS034911,Compliance Certificate,Micro Credential in Finance,2025-05-13,2028-05-12,https://verify.kaasdemo.ai/cert/d9921c2d-5c89-45cc-907f-cd5249305ffa,450b1d24bca94c02a9921be36637ac48,Active
CERT0015686,USR047507,CRS044231,Skill Badge,Skill Badge in Manufacturing,2025-05-23,2027-05-23,https://verify.kaasdemo.ai/cert/7cc9e74f-e98c-4527-b646-64e5613625d9,708e659b44e54f349968af3bc86c5ed1,Active
CERT0015687,USR027521,CRS032530,Professional Certificate,Skill Badge in Healthcare,2025-07-24,2027-07-24,https://verify.kaasdemo.ai/cert/908fa11d-3134-4456-8d3b-ca177f8fb4dc,152df26e7ed94f98bc69076b2cca2a24,Expired
CERT0015688,USR049124,CRS018504,Completion Certificate,Micro Credential in Sales,2026-03-28,2027-03-28,https://verify.kaasdemo.ai/cert/051ed3c0-db81-4566-a7dc-200d4c1ddfd1,4e7767170f334a259925e56753deafa3,Active
CERT0015689,USR025824,CRS048349,Completion Certificate,Leadership Credential in Data Science,2025-08-15,2027-08-15,https://verify.kaasdemo.ai/cert/3f0d4bf2-a350-466d-83f8-c8411823195b,a2a1dd2a0ede4c3db63352a8ace044cc,Active
CERT0015690,USR034447,CRS004232,Leadership Credential,Micro Credential in Quality Management,2026-01-27,2028-01-27,https://verify.kaasdemo.ai/cert/e1a4581d-764d-4665-b0f1-373588f05d3d,e7f24b180fc24599bfbd65c3a41f6212,Expired
CERT0015691,USR047814,CRS006292,Skill Badge,Professional Certificate in Finance,2025-09-08,2026-09-08,https://verify.kaasdemo.ai/cert/fab16720-ee28-4748-8938-27f22e03871b,2d79e10abc16490080000df90a185a23,Active
CERT0015692,USR031086,CRS000492,Skill Badge,Completion Certificate in Manufacturing,2026-04-07,2028-04-06,https://verify.kaasdemo.ai/cert/b5319d1f-f95c-498c-b640-1c382b5d9526,593dfaa0e8494448bbc70c21279aa670,Active
CERT0015693,USR008203,CRS044328,Completion Certificate,Compliance Certificate in HR,2026-04-13,2027-04-13,https://verify.kaasdemo.ai/cert/201bd258-e184-4a5e-add2-5c260bd31e8c,f0d6e9f5642642e7ab5192247857b368,Expired
CERT0015694,USR010129,CRS017773,Skill Badge,Professional Certificate in Manufacturing,2025-12-01,2028-11-30,https://verify.kaasdemo.ai/cert/3e0e7958-7877-4c80-8e2c-71b747d6abd3,ffadf423345042ddb124f954b2389908,Active
CERT0015695,USR001709,CRS044523,Leadership Credential,Skill Badge in Governance,2025-08-03,2026-08-03,https://verify.kaasdemo.ai/cert/85dd282c-f31e-4f95-a0e5-3bacc73f8ad0,37b724de95e6410aa77ac837c407ac72,Revoked
CERT0015696,USR010115,CRS044447,Micro Credential,Micro Credential in Project Management,2025-08-31,2026-08-31,https://verify.kaasdemo.ai/cert/757bec3b-7dba-483d-a05a-dd09b11e7f8a,64c38131e59e4a96b0c55dfd0aaf237f,Revoked
CERT0015697,USR036462,CRS020881,Skill Badge,Compliance Certificate in Data Science,2026-01-14,2027-01-14,https://verify.kaasdemo.ai/cert/0982825f-907e-4d87-9c25-a2276c77c7e7,9f7dc4e211f8423f9b09e067aa2de2de,Expired
CERT0015698,USR014893,CRS021312,Completion Certificate,Skill Badge in Cloud,2025-10-06,2028-10-05,https://verify.kaasdemo.ai/cert/8e4d1438-35fe-4963-93c2-0a04f2545331,895297499e3f467ba9a5222703757e57,Active
CERT0015699,USR036191,CRS030616,Compliance Certificate,Completion Certificate in HR,2025-09-18,2026-09-18,https://verify.kaasdemo.ai/cert/217fdd02-fa2c-4d0a-b92f-a8df035c9b8f,f8254fe4d2b445c38372c9c29ceda767,Expired
CERT0015700,USR033387,CRS029546,Micro Credential,Leadership Credential in Data Science,2025-12-17,2028-12-16,https://verify.kaasdemo.ai/cert/d13e9e4e-1ad6-42b8-b37c-cea24af6cf9b,36fdc063e0f249ebbbeb786efca1df36,Expired
CERT0015701,USR016356,CRS043123,Micro Credential,Completion Certificate in Cloud,2025-12-19,2028-12-18,https://verify.kaasdemo.ai/cert/daea5c69-079e-4057-af55-541cfe528e4b,f980a2ccba5a4582b9c81ad9ce74b0c2,Expired
CERT0015702,USR007959,CRS031034,Skill Badge,Compliance Certificate in Manufacturing,2025-07-21,2028-07-20,https://verify.kaasdemo.ai/cert/6f104909-d53c-427c-abe2-81e344b4cac7,3f2fd7e8531741fa86e2df64104cbac5,Expired
CERT0015703,USR035456,CRS035701,Micro Credential,Completion Certificate in Sales,2025-10-07,2027-10-07,https://verify.kaasdemo.ai/cert/379b0aab-894b-4876-948c-770ab124d3f1,5c5dd110d2b04e6881c4b7329a906a2a,Revoked
CERT0015704,USR037719,CRS002094,Professional Certificate,Professional Certificate in Leadership,2025-11-26,2028-11-25,https://verify.kaasdemo.ai/cert/5953899a-9419-4fe1-b31e-c55c44b9f2bc,c04e0dfbbdaf4069a135e8f2f4a53d26,Active
CERT0015705,USR028597,CRS026991,Skill Badge,Compliance Certificate in Healthcare,2026-04-28,2029-04-27,https://verify.kaasdemo.ai/cert/41e01d6e-a45f-4d0d-8ab8-9115472e623b,ffa206a82202427abe14a0f418422008,Revoked
CERT0015706,USR038770,CRS034857,Micro Credential,Leadership Credential in Cloud,2025-12-16,2028-12-15,https://verify.kaasdemo.ai/cert/a6591922-7a16-425e-9c87-f1674186cc82,c11505aae9694c38b8fc23bb9a647741,Active
CERT0015707,USR022348,CRS000850,Micro Credential,Leadership Credential in Quality Management,2026-02-18,2028-02-18,https://verify.kaasdemo.ai/cert/128531a9-5505-44d3-873c-080e16da5eb8,1d7f82eb74e244f4b853ebe7f5f537fe,Active
CERT0015708,USR047303,CRS041289,Leadership Credential,Leadership Credential in Cloud,2025-09-13,2026-09-13,https://verify.kaasdemo.ai/cert/7446cba0-41f0-4db7-b8af-08e5527c9082,e1529aa144b24c5496c137e3b48bddd4,Active
CERT0015709,USR019262,CRS028015,Micro Credential,Compliance Certificate in Data Science,2026-03-05,2027-03-05,https://verify.kaasdemo.ai/cert/8c3c7457-ee3f-4727-9ecb-e2cdc618d233,43c9bf33fb974038a2ce21c89741373d,Expired
CERT0015710,USR047022,CRS028420,Professional Certificate,Skill Badge in Full Stack,2025-08-01,2027-08-01,https://verify.kaasdemo.ai/cert/1e011c52-404a-4f8e-b0b3-30aef666c749,d9a54e17a4274e10a7538bab17287a5d,Active
CERT0015711,USR004974,CRS045371,Professional Certificate,Compliance Certificate in Data Science,2026-04-08,2028-04-07,https://verify.kaasdemo.ai/cert/0e85a425-1d73-4b1d-a28c-2a521d3b3e59,c3103b033c014cc4b5200ca7e3076dd0,Active
CERT0015712,USR004747,CRS021004,Professional Certificate,Leadership Credential in Finance,2026-03-03,2028-03-02,https://verify.kaasdemo.ai/cert/d12e48bd-6f1a-4fe9-aefd-ece9240663f8,6d7c1864afe747d6b37d5934505ae47e,Active
CERT0015713,USR004676,CRS025203,Leadership Credential,Professional Certificate in Cloud,2025-09-20,2026-09-20,https://verify.kaasdemo.ai/cert/cde7ec29-d85d-409e-b56a-19daf6ec2ab7,edea284645ec47f8b618b4c6effdd111,Active
CERT0015714,USR015215,CRS034703,Professional Certificate,Completion Certificate in Cloud,2025-05-28,2028-05-27,https://verify.kaasdemo.ai/cert/90a74f50-6146-4069-b80b-87781ba7a21e,ae1e841fb95e42f5978de4f4be8f08a6,Active
CERT0015715,USR046906,CRS045331,Professional Certificate,Micro Credential in Manufacturing,2026-01-13,2029-01-12,https://verify.kaasdemo.ai/cert/0e20240a-2705-44da-a8eb-d6a2f63cdd7b,53661039148d4727bda41be82829d0e1,Active
CERT0015716,USR043041,CRS015541,Leadership Credential,Leadership Credential in Leadership,2025-05-16,2027-05-16,https://verify.kaasdemo.ai/cert/d31cc4a3-08f4-43c9-9923-367ecda37acd,61ec02d0e30b4f5283fd67ab489770ee,Active
CERT0015717,USR029481,CRS027080,Micro Credential,Skill Badge in Cloud,2026-04-08,2027-04-08,https://verify.kaasdemo.ai/cert/ae450c23-9c51-49f9-b52a-d5d4a5f55fc4,edc4d8db76134428b5e6981e428a6e08,Active
CERT0015718,USR020853,CRS048931,Professional Certificate,Skill Badge in Manufacturing,2025-07-21,2028-07-20,https://verify.kaasdemo.ai/cert/a30e9ae7-5723-4f9d-9d64-8e38dda393a5,ddb4470bd0a74111b20824fb55471f58,Revoked
CERT0015719,USR030526,CRS031299,Leadership Credential,Micro Credential in Governance,2025-05-20,2027-05-20,https://verify.kaasdemo.ai/cert/518b2d3b-bd49-47db-bc69-f86fc5c83d25,efa6f07dcbed4b3b9de927523b641d8b,Revoked
CERT0015720,USR007722,CRS010428,Skill Badge,Completion Certificate in Cloud,2026-05-04,2028-05-03,https://verify.kaasdemo.ai/cert/4bca97c3-09e1-45be-9bc2-6bb217fd149d,a6095497f02b4738861738d3cc380b99,Active
CERT0015721,USR032515,CRS001830,Skill Badge,Skill Badge in AI,2025-08-30,2026-08-30,https://verify.kaasdemo.ai/cert/7fc2182a-7ece-415a-bdc1-c17aa56d9594,243e6ce6812b48609a8b9239d3861acb,Active
CERT0015722,USR028135,CRS031960,Professional Certificate,Compliance Certificate in AI,2025-09-12,2027-09-12,https://verify.kaasdemo.ai/cert/3c39a3a1-ae30-488c-9792-4d719d229fd6,7a7fb66dc7c84d759be40af2c51e885b,Revoked
CERT0015723,USR007109,CRS038445,Skill Badge,Skill Badge in Full Stack,2025-05-17,2028-05-16,https://verify.kaasdemo.ai/cert/9d320318-bb46-4838-8457-8c8ee71cdb23,9fce870864474121a37847ff02a24c5f,Revoked
CERT0015724,USR041247,CRS005506,Completion Certificate,Skill Badge in Data Science,2025-10-31,2026-10-31,https://verify.kaasdemo.ai/cert/01a1be4b-f962-4a5e-94d2-22018ba61050,77abfbbe7ded4b129655defab7a70091,Revoked
CERT0015725,USR030498,CRS011548,Leadership Credential,Leadership Credential in Full Stack,2025-12-04,2027-12-04,https://verify.kaasdemo.ai/cert/182b8cd4-c53c-4908-a561-d0ced0d513bd,72e075d032dd4c23b4c8b7413be67b80,Revoked
CERT0015726,USR038322,CRS008439,Leadership Credential,Completion Certificate in Full Stack,2026-04-04,2027-04-04,https://verify.kaasdemo.ai/cert/f8ef5e16-84f3-4470-961a-d8899a9d74e5,98ab38307c3e44d3931c227e15ddbef1,Expired
CERT0015727,USR021107,CRS012786,Micro Credential,Skill Badge in Data Science,2025-09-21,2028-09-20,https://verify.kaasdemo.ai/cert/428fb3a3-0447-40a9-9dcf-09ba3ab61c53,b5af3cb21487431897773c0c99ff1ee8,Expired
CERT0015728,USR043935,CRS039179,Micro Credential,Completion Certificate in Manufacturing,2026-03-22,2028-03-21,https://verify.kaasdemo.ai/cert/2a366833-a7f1-40e8-abf8-d5b15a4ead8e,88ffa0abd83542df86ff68027affaeb7,Revoked
CERT0015729,USR011707,CRS015782,Professional Certificate,Completion Certificate in HR,2025-08-17,2026-08-17,https://verify.kaasdemo.ai/cert/cc7f2e17-802e-4aa4-8a9c-d45a5a4c073c,f43b383aba9c4b68a5b9d934785feff8,Active
CERT0015730,USR001740,CRS037651,Completion Certificate,Leadership Credential in Quality Management,2026-02-06,2029-02-05,https://verify.kaasdemo.ai/cert/ddb32770-8f95-452c-a5b9-7e5f1c537a93,3d2fe46ff67e43d8b22a02e7569f5cdc,Active
CERT0015731,USR047289,CRS018317,Micro Credential,Leadership Credential in Manufacturing,2025-10-19,2028-10-18,https://verify.kaasdemo.ai/cert/36af082f-9207-4828-bdd8-fb87d3abfca1,793603c11e7d4235a16f6121433975eb,Revoked
CERT0015732,USR008937,CRS023178,Skill Badge,Leadership Credential in Manufacturing,2025-12-25,2027-12-25,https://verify.kaasdemo.ai/cert/64462d5c-89c9-4ea1-a910-a06e4bbd9482,cb61d6e088b244069b31c1823dfa0216,Revoked
CERT0015733,USR036370,CRS028464,Leadership Credential,Leadership Credential in Cybersecurity,2025-12-30,2026-12-30,https://verify.kaasdemo.ai/cert/443fa6b7-0737-4626-ab14-7999782eaea4,09939f88b613431f9e9713cead79ee38,Active
CERT0015734,USR031454,CRS019287,Compliance Certificate,Professional Certificate in AI,2025-08-21,2027-08-21,https://verify.kaasdemo.ai/cert/91cb272a-53ad-4412-908c-58981529d5a0,875a88bac0a34d04ab8f91c43ccea3ed,Revoked
CERT0015735,USR018599,CRS021632,Professional Certificate,Micro Credential in Digital Marketing,2025-11-27,2027-11-27,https://verify.kaasdemo.ai/cert/e716efdf-7f4a-425b-a26c-b463c15cddc7,d046d9f570e14bccbcdb56187aa44ef2,Expired
CERT0015736,USR001258,CRS040982,Micro Credential,Skill Badge in Healthcare,2025-05-17,2026-05-17,https://verify.kaasdemo.ai/cert/7b41ae42-36ed-494a-a013-41a0385ac9ca,9d4177f66c714684aa1f3b86dc70cb86,Expired
CERT0015737,USR029135,CRS005922,Compliance Certificate,Micro Credential in Data Science,2025-06-24,2027-06-24,https://verify.kaasdemo.ai/cert/b08fdcc2-3138-4b5d-ae88-ea23c42c1871,3f41b154e8cb4c85a5a7b841de37d873,Active
CERT0015738,USR014859,CRS015165,Compliance Certificate,Leadership Credential in Quality Management,2026-03-15,2029-03-14,https://verify.kaasdemo.ai/cert/2f777a69-26d7-433b-a0aa-5e08ca4d8250,af2a4b3bb456456b86e4e5ab1bf79edf,Active
CERT0015739,USR016158,CRS029267,Skill Badge,Leadership Credential in Governance,2025-11-28,2027-11-28,https://verify.kaasdemo.ai/cert/6f027a5c-7c73-42c8-8ba5-32e7722f2f10,b460d213bba9479b9e01695c463a47ae,Revoked
CERT0015740,USR035748,CRS030313,Micro Credential,Micro Credential in Cloud,2025-05-16,2028-05-15,https://verify.kaasdemo.ai/cert/321208f0-6f8d-4319-88f9-15a42cd38f92,69d5c48c5ac74d19a57a64112b35280b,Active
CERT0015741,USR011144,CRS034970,Micro Credential,Leadership Credential in Healthcare,2025-12-22,2027-12-22,https://verify.kaasdemo.ai/cert/8c127218-3f57-4fc9-b593-e088a8c8f723,2133590a563543328ed32956cad5976c,Active
CERT0015742,USR042212,CRS021779,Completion Certificate,Completion Certificate in Quality Management,2025-06-21,2027-06-21,https://verify.kaasdemo.ai/cert/efa2aed9-eb03-40db-a39f-086daf2fad07,ad1ce929eab54cfd9b22169ca32a2852,Active
CERT0015743,USR034504,CRS027923,Micro Credential,Leadership Credential in Quality Management,2026-02-21,2029-02-20,https://verify.kaasdemo.ai/cert/385970e4-e09f-40cd-931f-f77fdc42eedf,d792e71cf3014e1089b421dd72489085,Active
CERT0015744,USR030299,CRS001374,Micro Credential,Compliance Certificate in Manufacturing,2025-05-13,2027-05-13,https://verify.kaasdemo.ai/cert/472d0698-a609-435c-9171-b9371f7e35c8,da3b93c270de4630a55f1b348884507f,Active
CERT0015745,USR038700,CRS048328,Skill Badge,Professional Certificate in Cloud,2025-09-17,2026-09-17,https://verify.kaasdemo.ai/cert/7ad8a80a-db7b-4e2e-b789-34baafe57e92,13e5c857de1e48a681c552cf832895ba,Expired
CERT0015746,USR023093,CRS014440,Micro Credential,Skill Badge in Finance,2026-03-08,2028-03-07,https://verify.kaasdemo.ai/cert/0a757d4c-4760-4291-9124-d12a784ee125,64090f06959341c18e9a66996160a2e7,Active
CERT0015747,USR025461,CRS012094,Completion Certificate,Skill Badge in Manufacturing,2025-07-10,2028-07-09,https://verify.kaasdemo.ai/cert/ddca17ac-3feb-48e2-a1b4-8b0b53190ad7,7d459e5ba7b94bc397c954cef99210e8,Active
CERT0015748,USR026513,CRS028584,Compliance Certificate,Professional Certificate in HR,2025-07-26,2028-07-25,https://verify.kaasdemo.ai/cert/8b571802-48bd-4431-a098-51ff7173e768,66b271c712dc47f1a2f44ca15adda700,Active
CERT0015749,USR026243,CRS034386,Compliance Certificate,Compliance Certificate in Quality Management,2025-11-07,2028-11-06,https://verify.kaasdemo.ai/cert/df89fd3b-cd50-40a7-a4bd-a396014d39fd,b15a8c09c36d4f8a8cd12112afda08ef,Revoked
CERT0015750,USR001972,CRS020486,Professional Certificate,Micro Credential in Manufacturing,2025-06-01,2027-06-01,https://verify.kaasdemo.ai/cert/cea9fe32-9bf1-42ba-aa00-5934a8e8804c,a96a298a3d0e480cbb7d97c66c77b9d5,Active
CERT0015751,USR023015,CRS003542,Completion Certificate,Professional Certificate in Cloud,2025-06-30,2026-06-30,https://verify.kaasdemo.ai/cert/9f56aad9-56d4-4a13-a7bf-cc34063e5639,f7c81d54906e4dbaa8a366751aa9792e,Active
