assessment_id,course_id,assessment_title,assessment_type,difficulty,question_count,max_score,passing_score,llm_generated,gamified_mode,proctoring_required,created_at
ASM012396,CRS011357,Roleplay Assessment 12396,MCQ,Expert,23,50,27,True,Classic,False,2024-08-10
ASM012397,CRS021059,Gamified Quest Assessment 12397,MCQ,Expert,19,100,49,False,Battle,True,2024-07-06
ASM012398,CRS013183,Roleplay Assessment 12398,MCQ,Intermediate,29,50,26,False,Battle,False,2025-06-06
ASM012399,CRS035468,Viva Assessment 12399,Case Study,Advanced,37,150,74,False,Classic,False,2024-10-31
ASM012400,CRS022361,Project Submission Assessment 12400,Viva,Advanced,50,100,64,True,Escape Room,True,2025-03-06
ASM012401,CRS005066,Simulation Assessment 12401,Gamified Quest,Intermediate,40,50,27,True,Classic,False,2024-07-29
ASM012402,CRS007611,Project Submission Assessment 12402,Simulation,Beginner,13,150,81,True,Scenario Mission,False,2026-04-25
ASM012403,CRS045990,Simulation Assessment 12403,Gamified Quest,Expert,60,150,68,True,Scenario Mission,False,2026-04-11
ASM012404,CRS045671,Coding Challenge Assessment 12404,MCQ,Intermediate,31,100,54,False,Battle,False,2025-04-16
ASM012405,CRS029528,Case Study Assessment 12405,Viva,Advanced,26,50,28,True,Quest,True,2025-12-08
ASM012406,CRS022114,Gamified Quest Assessment 12406,Case Study,Beginner,53,150,68,True,Quest,True,2025-01-20
ASM012407,CRS047288,Case Study Assessment 12407,Project Submission,Beginner,11,200,136,True,Battle,False,2025-08-05
ASM012408,CRS038890,Case Study Assessment 12408,Coding Challenge,Expert,13,50,24,True,Battle,True,2025-09-22
ASM012409,CRS010542,Case Study Assessment 12409,MCQ,Expert,52,150,83,True,Timed Challenge,True,2025-02-22
ASM012410,CRS015604,Coding Challenge Assessment 12410,Case Study,Intermediate,36,50,22,True,Quest,False,2025-02-09
ASM012411,CRS032157,Simulation Assessment 12411,Case Study,Advanced,45,50,28,True,Escape Room,False,2026-04-09
ASM012412,CRS009139,MCQ Assessment 12412,Project Submission,Expert,26,200,110,True,Classic,False,2024-05-26
ASM012413,CRS015557,Project Submission Assessment 12413,MCQ,Intermediate,36,150,69,True,Classic,True,2025-05-24
ASM012414,CRS035240,Coding Challenge Assessment 12414,Gamified Quest,Intermediate,33,50,30,True,Timed Challenge,True,2026-02-18
ASM012415,CRS004714,Roleplay Assessment 12415,Gamified Quest,Expert,50,150,96,True,Battle,False,2025-10-12
ASM012416,CRS018113,Coding Challenge Assessment 12416,Project Submission,Expert,6,150,75,True,Escape Room,False,2025-05-13
ASM012417,CRS030100,Viva Assessment 12417,Project Submission,Beginner,47,200,127,True,Battle,True,2025-06-06
ASM012418,CRS022191,Coding Challenge Assessment 12418,Viva,Advanced,34,50,23,True,Classic,False,2025-10-19
ASM012419,CRS006738,Simulation Assessment 12419,Project Submission,Advanced,51,100,52,False,Escape Room,False,2024-10-11
ASM012420,CRS004121,Coding Challenge Assessment 12420,Simulation,Expert,18,100,47,True,Classic,False,2024-08-24
ASM012421,CRS027232,Case Study Assessment 12421,Roleplay,Beginner,15,100,58,False,Escape Room,False,2025-02-17
ASM012422,CRS015218,Case Study Assessment 12422,Coding Challenge,Beginner,28,100,46,True,Quest,False,2024-10-21
ASM012423,CRS013424,Project Submission Assessment 12423,Roleplay,Intermediate,5,100,65,True,Timed Challenge,False,2025-07-19
ASM012424,CRS040843,MCQ Assessment 12424,Case Study,Intermediate,28,200,136,True,Escape Room,False,2024-07-19
ASM012425,CRS007065,Viva Assessment 12425,Roleplay,Beginner,15,50,26,True,Timed Challenge,False,2025-01-01
ASM012426,CRS003481,Coding Challenge Assessment 12426,Project Submission,Expert,28,100,49,True,Timed Challenge,True,2025-11-10
ASM012427,CRS003723,Roleplay Assessment 12427,Viva,Advanced,15,200,116,False,Battle,True,2026-04-01
ASM012428,CRS047326,Case Study Assessment 12428,Viva,Intermediate,6,100,59,True,Battle,False,2024-10-13
ASM012429,CRS011309,Roleplay Assessment 12429,Case Study,Advanced,24,50,32,True,Timed Challenge,False,2025-02-19
ASM012430,CRS024509,MCQ Assessment 12430,Case Study,Expert,24,150,85,False,Battle,True,2025-06-25
ASM012431,CRS026848,Viva Assessment 12431,Roleplay,Expert,12,100,60,False,Scenario Mission,True,2024-06-26
ASM012432,CRS016588,Roleplay Assessment 12432,Case Study,Beginner,48,100,53,True,Escape Room,True,2024-09-08
ASM012433,CRS013712,Project Submission Assessment 12433,Gamified Quest,Intermediate,34,100,69,True,Classic,False,2025-06-14
ASM012434,CRS004935,Coding Challenge Assessment 12434,Viva,Beginner,20,50,25,True,Scenario Mission,False,2025-05-11
ASM012435,CRS041246,MCQ Assessment 12435,Simulation,Beginner,18,150,96,True,Classic,False,2025-08-25
ASM012436,CRS023089,Project Submission Assessment 12436,Viva,Beginner,8,150,91,False,Escape Room,True,2025-09-05
ASM012437,CRS039411,Simulation Assessment 12437,Gamified Quest,Beginner,20,150,74,False,Quest,True,2025-02-15
ASM012438,CRS013180,Gamified Quest Assessment 12438,Roleplay,Advanced,49,200,108,True,Classic,True,2025-11-20
ASM012439,CRS015983,Case Study Assessment 12439,Gamified Quest,Beginner,21,50,25,False,Scenario Mission,True,2024-07-08
ASM012440,CRS014211,Case Study Assessment 12440,Simulation,Advanced,40,100,51,False,Quest,False,2026-01-14
ASM012441,CRS033054,Gamified Quest Assessment 12441,Project Submission,Expert,60,50,33,True,Classic,False,2025-12-11
ASM012442,CRS042029,Project Submission Assessment 12442,MCQ,Beginner,52,150,72,True,Timed Challenge,False,2025-08-07
ASM012443,CRS017657,Project Submission Assessment 12443,Case Study,Intermediate,14,100,58,False,Quest,False,2025-01-22
ASM012444,CRS014021,Viva Assessment 12444,Gamified Quest,Intermediate,50,50,25,True,Battle,False,2025-08-28
ASM012445,CRS047482,MCQ Assessment 12445,Gamified Quest,Expert,33,200,95,True,Scenario Mission,False,2025-07-25
ASM012446,CRS037052,Simulation Assessment 12446,Project Submission,Intermediate,46,50,30,True,Timed Challenge,False,2025-09-26
ASM012447,CRS036913,Viva Assessment 12447,MCQ,Intermediate,59,150,73,True,Battle,True,2024-08-24
ASM012448,CRS031565,Coding Challenge Assessment 12448,Simulation,Intermediate,49,150,97,True,Battle,False,2024-06-21
ASM012449,CRS044861,MCQ Assessment 12449,Viva,Expert,41,50,32,True,Classic,False,2025-02-06
ASM012450,CRS003820,Simulation Assessment 12450,Project Submission,Expert,58,200,126,False,Classic,True,2026-02-24
ASM012451,CRS006620,Viva Assessment 12451,MCQ,Beginner,35,100,62,False,Battle,False,2024-10-20
ASM012452,CRS032609,Gamified Quest Assessment 12452,Viva,Advanced,53,100,67,True,Timed Challenge,True,2024-10-18
ASM012453,CRS038341,MCQ Assessment 12453,MCQ,Advanced,25,50,23,True,Classic,False,2024-05-25
ASM012454,CRS045000,MCQ Assessment 12454,Case Study,Expert,5,50,30,True,Quest,True,2026-05-07
ASM012455,CRS035493,Roleplay Assessment 12455,Case Study,Intermediate,12,100,66,True,Escape Room,False,2025-07-10
ASM012456,CRS017568,Case Study Assessment 12456,Roleplay,Intermediate,41,50,34,True,Quest,False,2025-04-01
ASM012457,CRS027713,Project Submission Assessment 12457,Gamified Quest,Intermediate,35,50,28,False,Classic,False,2025-01-24
ASM012458,CRS045597,Case Study Assessment 12458,Viva,Intermediate,34,200,105,True,Scenario Mission,True,2025-03-29
ASM012459,CRS019720,MCQ Assessment 12459,Simulation,Expert,10,200,111,True,Quest,False,2025-02-08
ASM012460,CRS042676,Coding Challenge Assessment 12460,Case Study,Advanced,7,200,129,True,Scenario Mission,True,2026-01-14
ASM012461,CRS032072,Gamified Quest Assessment 12461,Gamified Quest,Advanced,20,50,33,True,Battle,False,2026-03-27
ASM012462,CRS017030,Case Study Assessment 12462,Coding Challenge,Intermediate,55,200,113,True,Quest,False,2024-07-04
ASM012463,CRS024513,Case Study Assessment 12463,Coding Challenge,Beginner,42,150,103,True,Timed Challenge,True,2025-06-24
ASM012464,CRS012088,Gamified Quest Assessment 12464,MCQ,Advanced,43,200,114,True,Battle,True,2025-12-26
ASM012465,CRS016370,Project Submission Assessment 12465,Simulation,Intermediate,7,200,121,True,Scenario Mission,False,2025-06-09
ASM012466,CRS025763,Case Study Assessment 12466,Viva,Expert,33,100,68,True,Battle,False,2026-01-12
ASM012467,CRS016243,Gamified Quest Assessment 12467,Viva,Beginner,27,50,28,False,Quest,True,2025-08-09
ASM012468,CRS044754,Simulation Assessment 12468,Case Study,Expert,43,100,64,True,Classic,False,2024-07-14
ASM012469,CRS041514,Case Study Assessment 12469,Roleplay,Intermediate,12,150,82,False,Battle,False,2024-12-07
ASM012470,CRS031363,MCQ Assessment 12470,Coding Challenge,Beginner,35,200,118,True,Battle,False,2025-11-07
ASM012471,CRS006787,Roleplay Assessment 12471,Roleplay,Expert,19,200,117,True,Escape Room,True,2024-11-13
ASM012472,CRS003279,Coding Challenge Assessment 12472,Roleplay,Beginner,57,150,67,False,Scenario Mission,True,2025-08-24
ASM012473,CRS039552,Case Study Assessment 12473,Coding Challenge,Expert,9,50,32,True,Scenario Mission,True,2024-08-22
ASM012474,CRS046836,Simulation Assessment 12474,Case Study,Beginner,26,200,109,True,Escape Room,False,2025-02-27
ASM012475,CRS014849,Coding Challenge Assessment 12475,Roleplay,Beginner,33,200,127,True,Quest,True,2025-04-16
ASM012476,CRS036829,Roleplay Assessment 12476,MCQ,Expert,48,200,104,False,Scenario Mission,False,2024-11-26
ASM012477,CRS042051,Viva Assessment 12477,Coding Challenge,Expert,28,200,107,False,Scenario Mission,False,2025-03-13
ASM012478,CRS027249,Viva Assessment 12478,Case Study,Intermediate,47,100,67,True,Quest,True,2026-03-22
ASM012479,CRS002359,Viva Assessment 12479,Roleplay,Beginner,19,50,31,True,Timed Challenge,True,2025-06-25
ASM012480,CRS033416,Simulation Assessment 12480,Coding Challenge,Advanced,26,150,92,False,Quest,True,2025-12-02
ASM012481,CRS033169,Gamified Quest Assessment 12481,Viva,Intermediate,9,50,29,True,Battle,False,2026-01-21
ASM012482,CRS048459,Project Submission Assessment 12482,MCQ,Intermediate,29,50,32,False,Scenario Mission,True,2025-08-26
ASM012483,CRS046406,Simulation Assessment 12483,Viva,Beginner,13,200,106,False,Escape Room,False,2025-02-22
ASM012484,CRS007232,Simulation Assessment 12484,Simulation,Expert,33,100,55,True,Classic,False,2025-05-12
ASM012485,CRS039498,MCQ Assessment 12485,MCQ,Advanced,11,50,32,True,Scenario Mission,True,2025-04-01
ASM012486,CRS038044,Viva Assessment 12486,Project Submission,Expert,22,200,100,True,Battle,False,2026-04-17
ASM012487,CRS026779,Viva Assessment 12487,Coding Challenge,Intermediate,5,150,100,False,Battle,False,2025-04-09
ASM012488,CRS018065,Roleplay Assessment 12488,Viva,Advanced,28,50,24,True,Classic,False,2026-04-23
ASM012489,CRS020308,Roleplay Assessment 12489,Roleplay,Advanced,38,150,90,False,Timed Challenge,True,2024-08-28
ASM012490,CRS001381,MCQ Assessment 12490,Project Submission,Expert,25,150,100,True,Timed Challenge,False,2025-07-06
ASM012491,CRS002092,Viva Assessment 12491,Viva,Expert,59,200,104,False,Quest,False,2025-12-02
ASM012492,CRS001123,Roleplay Assessment 12492,Case Study,Intermediate,39,150,84,True,Battle,False,2025-02-17
ASM012493,CRS021824,Viva Assessment 12493,Case Study,Expert,50,100,56,True,Battle,False,2025-03-25
ASM012494,CRS012743,Roleplay Assessment 12494,Coding Challenge,Expert,26,100,60,True,Timed Challenge,False,2025-05-22
ASM012495,CRS020623,Project Submission Assessment 12495,MCQ,Advanced,50,150,75,True,Battle,False,2024-09-09
ASM012496,CRS017835,Project Submission Assessment 12496,Roleplay,Intermediate,9,100,62,False,Escape Room,False,2024-06-22
ASM012497,CRS034965,Case Study Assessment 12497,Gamified Quest,Beginner,56,200,136,True,Scenario Mission,False,2026-03-04
ASM012498,CRS046606,Coding Challenge Assessment 12498,Case Study,Beginner,57,150,89,False,Quest,False,2024-09-28
ASM012499,CRS046353,MCQ Assessment 12499,Gamified Quest,Intermediate,40,50,26,True,Battle,False,2026-02-14
ASM012500,CRS016991,Viva Assessment 12500,Simulation,Beginner,46,150,100,True,Quest,True,2025-04-06
ASM012501,CRS036371,Gamified Quest Assessment 12501,Roleplay,Expert,36,50,32,True,Battle,False,2025-08-15
ASM012502,CRS033330,Viva Assessment 12502,Roleplay,Advanced,51,100,48,True,Scenario Mission,True,2024-12-23
ASM012503,CRS024440,Gamified Quest Assessment 12503,Project Submission,Advanced,19,150,85,True,Escape Room,False,2025-11-17
ASM012504,CRS007068,Coding Challenge Assessment 12504,Coding Challenge,Beginner,56,50,24,True,Classic,True,2024-12-29
ASM012505,CRS013571,Case Study Assessment 12505,Gamified Quest,Advanced,34,200,110,True,Battle,False,2025-07-20
ASM012506,CRS043504,Case Study Assessment 12506,Project Submission,Expert,11,100,69,True,Battle,False,2025-12-22
ASM012507,CRS027066,MCQ Assessment 12507,Gamified Quest,Beginner,14,100,64,False,Scenario Mission,True,2026-03-29
ASM012508,CRS036928,Coding Challenge Assessment 12508,Roleplay,Intermediate,21,150,103,True,Quest,True,2025-06-30
ASM012509,CRS025208,Gamified Quest Assessment 12509,Viva,Expert,53,200,117,True,Battle,False,2024-07-30
ASM012510,CRS024178,Simulation Assessment 12510,Coding Challenge,Intermediate,56,100,62,False,Scenario Mission,True,2025-06-24
ASM012511,CRS039509,Roleplay Assessment 12511,Case Study,Intermediate,44,200,125,True,Scenario Mission,False,2025-04-13
ASM012512,CRS036042,Coding Challenge Assessment 12512,Viva,Beginner,27,100,67,True,Classic,False,2025-05-22
ASM012513,CRS018492,Gamified Quest Assessment 12513,Simulation,Beginner,36,200,95,True,Timed Challenge,False,2026-01-20
ASM012514,CRS004582,Project Submission Assessment 12514,Viva,Intermediate,48,200,123,True,Quest,False,2025-01-05
ASM012515,CRS034323,Gamified Quest Assessment 12515,Gamified Quest,Advanced,14,50,30,True,Classic,False,2025-03-13
ASM012516,CRS026114,Coding Challenge Assessment 12516,Coding Challenge,Expert,56,100,51,True,Timed Challenge,False,2025-07-05
ASM012517,CRS023430,Project Submission Assessment 12517,Roleplay,Beginner,51,50,23,True,Scenario Mission,True,2024-11-26
ASM012518,CRS012063,MCQ Assessment 12518,Viva,Expert,21,150,103,True,Scenario Mission,True,2025-08-14
ASM012519,CRS013559,Viva Assessment 12519,Coding Challenge,Expert,57,200,139,True,Classic,False,2024-10-02
ASM012520,CRS028111,Roleplay Assessment 12520,Gamified Quest,Expert,50,200,119,False,Quest,True,2024-11-19
ASM012521,CRS025964,Viva Assessment 12521,Project Submission,Expert,43,200,102,False,Battle,False,2025-09-17
ASM012522,CRS009277,MCQ Assessment 12522,Gamified Quest,Advanced,59,200,126,True,Timed Challenge,True,2024-09-15
ASM012523,CRS004803,Gamified Quest Assessment 12523,Simulation,Intermediate,38,150,92,True,Scenario Mission,False,2025-09-28
ASM012524,CRS014636,Viva Assessment 12524,Coding Challenge,Intermediate,37,50,32,True,Quest,False,2024-11-05
ASM012525,CRS048557,MCQ Assessment 12525,Simulation,Advanced,44,100,45,True,Battle,False,2025-11-24
ASM012526,CRS019776,Roleplay Assessment 12526,Case Study,Expert,39,100,52,True,Quest,True,2025-12-21
ASM012527,CRS040257,MCQ Assessment 12527,Roleplay,Intermediate,46,100,46,True,Scenario Mission,False,2026-01-05
ASM012528,CRS019436,Case Study Assessment 12528,Coding Challenge,Beginner,28,200,91,True,Scenario Mission,False,2025-02-17
ASM012529,CRS019902,Project Submission Assessment 12529,MCQ,Beginner,32,150,99,True,Quest,True,2025-09-29
ASM012530,CRS008775,Simulation Assessment 12530,Simulation,Intermediate,45,200,102,True,Scenario Mission,False,2024-07-02
ASM012531,CRS043879,Roleplay Assessment 12531,Coding Challenge,Beginner,34,100,65,False,Scenario Mission,False,2024-08-28
ASM012532,CRS027641,Viva Assessment 12532,MCQ,Advanced,54,150,84,True,Battle,False,2024-10-04
ASM012533,CRS037729,MCQ Assessment 12533,Case Study,Beginner,33,100,52,False,Scenario Mission,True,2024-09-12
ASM012534,CRS034522,Simulation Assessment 12534,Gamified Quest,Beginner,45,50,23,False,Classic,False,2025-02-15
ASM012535,CRS037054,MCQ Assessment 12535,Project Submission,Expert,10,50,34,True,Escape Room,False,2024-07-09
ASM012536,CRS024227,MCQ Assessment 12536,MCQ,Beginner,42,200,126,True,Classic,True,2024-10-19
ASM012537,CRS027262,Viva Assessment 12537,Gamified Quest,Beginner,10,50,31,False,Battle,True,2026-03-12
ASM012538,CRS043361,Case Study Assessment 12538,Coding Challenge,Beginner,47,50,29,False,Classic,False,2025-12-10
ASM012539,CRS030404,Coding Challenge Assessment 12539,Roleplay,Intermediate,15,200,135,True,Quest,True,2025-08-10
ASM012540,CRS011443,Roleplay Assessment 12540,Project Submission,Intermediate,25,100,66,False,Timed Challenge,True,2025-06-29
ASM012541,CRS011245,Simulation Assessment 12541,Project Submission,Expert,39,50,28,False,Scenario Mission,False,2026-02-20
ASM012542,CRS039245,Roleplay Assessment 12542,Simulation,Intermediate,24,150,78,True,Escape Room,True,2025-12-30
ASM012543,CRS014820,Project Submission Assessment 12543,Case Study,Advanced,49,150,78,True,Escape Room,True,2025-06-04
ASM012544,CRS040243,MCQ Assessment 12544,MCQ,Expert,24,100,66,True,Battle,False,2026-02-07
ASM012545,CRS039371,Gamified Quest Assessment 12545,Case Study,Beginner,15,200,102,True,Escape Room,False,2025-06-21
ASM012546,CRS041995,Case Study Assessment 12546,MCQ,Advanced,7,100,67,False,Battle,True,2024-12-02
ASM012547,CRS028837,Project Submission Assessment 12547,Viva,Beginner,18,50,24,True,Battle,False,2026-05-07
ASM012548,CRS011623,Viva Assessment 12548,Project Submission,Beginner,29,100,49,False,Scenario Mission,False,2024-10-21
ASM012549,CRS010734,Roleplay Assessment 12549,MCQ,Intermediate,53,50,30,True,Classic,False,2024-10-14
ASM012550,CRS040069,Viva Assessment 12550,Simulation,Intermediate,43,150,88,True,Escape Room,True,2024-12-08
ASM012551,CRS024219,Viva Assessment 12551,Roleplay,Intermediate,28,100,50,False,Escape Room,True,2025-06-08
ASM012552,CRS027684,Simulation Assessment 12552,Project Submission,Intermediate,51,100,63,False,Quest,True,2025-09-21
ASM012553,CRS039558,Roleplay Assessment 12553,Case Study,Expert,38,150,79,False,Battle,False,2025-08-05
ASM012554,CRS003233,Case Study Assessment 12554,Roleplay,Beginner,24,50,28,False,Classic,False,2025-12-02
ASM012555,CRS048178,Viva Assessment 12555,Project Submission,Intermediate,28,100,65,False,Quest,False,2026-02-15
ASM012556,CRS017153,Simulation Assessment 12556,Roleplay,Intermediate,60,50,28,False,Quest,True,2026-03-20
ASM012557,CRS010792,MCQ Assessment 12557,Case Study,Expert,44,200,106,True,Battle,False,2025-06-04
ASM012558,CRS049756,MCQ Assessment 12558,MCQ,Intermediate,5,100,51,True,Quest,False,2026-01-04
ASM012559,CRS007365,Project Submission Assessment 12559,MCQ,Expert,34,150,75,True,Quest,False,2025-08-24
ASM012560,CRS045123,Roleplay Assessment 12560,Project Submission,Expert,34,150,79,False,Scenario Mission,False,2025-08-07
ASM012561,CRS023148,Project Submission Assessment 12561,Gamified Quest,Intermediate,43,200,97,True,Quest,False,2024-08-26
